activation: selu, batch_size: 50, learning_rate: 0.05, number_epochs: 100, init: GlorotUniformInit, time: 484.96
error(train),acc(train),error(valid),acc(valid),params_penalty
2.31795008,0.10374000,2.32037019,0.09900000,0.00000000
0.17279538,0.94690000,0.17694932,0.94750000,0.00000000
0.11026828,0.96688000,0.12405513,0.96500000,0.00000000
0.08660265,0.97196000,0.11809632,0.96610000,0.00000000
0.07113781,0.97746000,0.10924007,0.96920000,0.00000000
0.05034285,0.98408000,0.09781043,0.97280000,0.00000000
0.04452101,0.98652000,0.10617657,0.96980000,0.00000000
0.03426254,0.98942000,0.09891588,0.97280000,0.00000000
0.02664175,0.99160000,0.09861682,0.97360000,0.00000000
0.04216050,0.98626000,0.12122633,0.97170000,0.00000000
0.03076603,0.98960000,0.11172797,0.97360000,0.00000000
0.02154085,0.99296000,0.11989898,0.97410000,0.00000000
0.01591182,0.99460000,0.10946036,0.97690000,0.00000000
0.01374154,0.99552000,0.10661894,0.97720000,0.00000000
0.01162377,0.99622000,0.10563723,0.97740000,0.00000000
0.00945611,0.99686000,0.11466998,0.97640000,0.00000000
0.01341092,0.99514000,0.12467527,0.97500000,0.00000000
0.00873765,0.99702000,0.12392484,0.97830000,0.00000000
0.01403282,0.99540000,0.11958724,0.97630000,0.00000000
0.00886056,0.99712000,0.12208036,0.97830000,0.00000000
0.00909051,0.99684000,0.12711781,0.97650000,0.00000000
0.00092648,0.99990000,0.11570202,0.98070000,0.00000000
0.00048722,0.99998000,0.11587373,0.98070000,0.00000000
0.00030375,0.99998000,0.11404376,0.98100000,0.00000000
0.00025048,1.00000000,0.11709013,0.98130000,0.00000000
0.00020602,1.00000000,0.11731291,0.98110000,0.00000000
0.00018705,1.00000000,0.11844510,0.98120000,0.00000000
0.00016888,1.00000000,0.11997975,0.98110000,0.00000000
0.00014555,1.00000000,0.12076188,0.98100000,0.00000000
0.00013279,1.00000000,0.12159228,0.98110000,0.00000000
0.00012377,1.00000000,0.12276617,0.98080000,0.00000000
0.00011355,1.00000000,0.12348037,0.98110000,0.00000000
0.00010568,1.00000000,0.12380234,0.98090000,0.00000000
0.00009960,1.00000000,0.12485993,0.98090000,0.00000000
0.00009319,1.00000000,0.12566724,0.98110000,0.00000000
0.00008795,1.00000000,0.12599770,0.98120000,0.00000000
0.00008343,1.00000000,0.12671933,0.98120000,0.00000000
0.00007880,1.00000000,0.12709025,0.98140000,0.00000000
0.00007512,1.00000000,0.12792688,0.98120000,0.00000000
0.00007146,1.00000000,0.12828431,0.98130000,0.00000000
0.00006840,1.00000000,0.12885877,0.98120000,0.00000000
0.00006520,1.00000000,0.12940894,0.98130000,0.00000000
0.00006251,1.00000000,0.12983515,0.98130000,0.00000000
0.00005990,1.00000000,0.13034236,0.98130000,0.00000000
0.00005757,1.00000000,0.13084997,0.98120000,0.00000000
0.00005534,1.00000000,0.13137193,0.98120000,0.00000000
0.00005331,1.00000000,0.13186245,0.98120000,0.00000000
0.00005150,1.00000000,0.13236157,0.98120000,0.00000000
0.00004973,1.00000000,0.13266862,0.98120000,0.00000000
0.00004805,1.00000000,0.13302096,0.98130000,0.00000000
0.00004655,1.00000000,0.13343978,0.98130000,0.00000000
0.00004495,1.00000000,0.13393229,0.98130000,0.00000000
0.00004357,1.00000000,0.13441467,0.98130000,0.00000000
0.00004229,1.00000000,0.13483574,0.98130000,0.00000000
0.00004106,1.00000000,0.13510699,0.98130000,0.00000000
0.00003986,1.00000000,0.13546127,0.98120000,0.00000000
0.00003877,1.00000000,0.13595490,0.98120000,0.00000000
