activation: selu, batch_size: 50, learning_rate: 0.05, number_epochs: 100, init: GlorotUniformInit, time: 542.46
error(train),acc(train),error(valid),acc(valid),params_penalty
3.08114222,0.12840000,3.09683238,0.12550000,0.00000000
0.15002688,0.95570000,0.15788966,0.95510000,0.00000000
0.08751226,0.97384000,0.11021333,0.96920000,0.00000000
0.06828996,0.97988000,0.09948768,0.97030000,0.00000000
0.05214222,0.98454000,0.09070094,0.97280000,0.00000000
0.03987208,0.98886000,0.08532446,0.97490000,0.00000000
0.03239493,0.99102000,0.08863492,0.97620000,0.00000000
0.02530183,0.99310000,0.08371444,0.97600000,0.00000000
0.02206916,0.99424000,0.08421375,0.97570000,0.00000000
0.01648226,0.99596000,0.08601343,0.97780000,0.00000000
0.01486183,0.99638000,0.08731502,0.97590000,0.00000000
0.01022947,0.99826000,0.08701694,0.97730000,0.00000000
0.00899258,0.99846000,0.08281874,0.97980000,0.00000000
0.00886702,0.99812000,0.08777512,0.97850000,0.00000000
0.00710394,0.99908000,0.09376429,0.97750000,0.00000000
0.00420365,0.99966000,0.08666434,0.97950000,0.00000000
0.00328335,0.99986000,0.09040691,0.97830000,0.00000000
0.00262769,0.99992000,0.08920681,0.97860000,0.00000000
0.00231450,0.99992000,0.09119764,0.97870000,0.00000000
0.00202277,0.99994000,0.09194462,0.97880000,0.00000000
0.00185216,0.99994000,0.09428659,0.97870000,0.00000000
0.00162027,1.00000000,0.09277013,0.97920000,0.00000000
0.00145814,0.99998000,0.09503760,0.97860000,0.00000000
0.00131852,1.00000000,0.09566107,0.97920000,0.00000000
0.00127759,1.00000000,0.09627264,0.97900000,0.00000000
0.00115195,1.00000000,0.09745593,0.97950000,0.00000000
0.00103982,1.00000000,0.09821705,0.97950000,0.00000000
0.00100986,1.00000000,0.09906264,0.97900000,0.00000000
0.00102176,1.00000000,0.09808597,0.97920000,0.00000000
0.00087033,1.00000000,0.09950773,0.97940000,0.00000000
0.00083903,1.00000000,0.10019459,0.97950000,0.00000000
0.00077750,1.00000000,0.10028442,0.97950000,0.00000000
