activation: selu, batch_size: 50, learning_rate: 0.001, number_epochs: 100, init: GlorotUniformInit, time: 224.17
error(train),acc(train),error(valid),acc(valid),params_penalty
3.12376906,0.09542000,3.13182786,0.09670000,0.00000000
0.52125353,0.84702000,0.47864516,0.86220000,0.00000000
0.41398350,0.87938000,0.37865321,0.89340000,0.00000000
0.36610240,0.89296000,0.33841139,0.90320000,0.00000000
0.33714170,0.90180000,0.31311038,0.91010000,0.00000000
0.31612005,0.90780000,0.29500764,0.91620000,0.00000000
0.30010112,0.91248000,0.28124378,0.91830000,0.00000000
0.28703254,0.91594000,0.27055351,0.92100000,0.00000000
0.27576959,0.91958000,0.26160247,0.92330000,0.00000000
0.26574972,0.92258000,0.25281685,0.92660000,0.00000000
0.25687335,0.92560000,0.24511769,0.92820000,0.00000000
0.24872748,0.92824000,0.23885103,0.93020000,0.00000000
0.24182361,0.93006000,0.23273759,0.93260000,0.00000000
0.23495533,0.93262000,0.22738472,0.93340000,0.00000000
0.22857654,0.93372000,0.22199717,0.93520000,0.00000000
0.22280311,0.93620000,0.21715073,0.93760000,0.00000000
0.21730990,0.93774000,0.21319358,0.93820000,0.00000000
0.21204372,0.93918000,0.20871134,0.94020000,0.00000000
0.20726940,0.94036000,0.20487653,0.94120000,0.00000000
0.20267479,0.94164000,0.20121996,0.94300000,0.00000000
0.19836525,0.94288000,0.19820980,0.94380000,0.00000000
0.19447848,0.94418000,0.19510480,0.94520000,0.00000000
0.19029622,0.94514000,0.19151546,0.94630000,0.00000000
0.18664697,0.94638000,0.18858634,0.94760000,0.00000000
0.18277368,0.94716000,0.18533443,0.94870000,0.00000000
0.17939570,0.94846000,0.18316944,0.94850000,0.00000000
0.17593496,0.94944000,0.18057457,0.94950000,0.00000000
0.17297945,0.94988000,0.17817920,0.95090000,0.00000000
0.16979639,0.95074000,0.17595329,0.95090000,0.00000000
0.16685244,0.95148000,0.17344093,0.95160000,0.00000000
0.16395071,0.95230000,0.17161980,0.95190000,0.00000000
0.16124015,0.95316000,0.16936905,0.95310000,0.00000000
0.15887803,0.95378000,0.16790262,0.95330000,0.00000000
0.15603633,0.95462000,0.16601092,0.95380000,0.00000000
0.15354486,0.95582000,0.16378781,0.95440000,0.00000000
0.15104378,0.95632000,0.16218597,0.95490000,0.00000000
0.14895495,0.95710000,0.16093456,0.95590000,0.00000000
0.14656005,0.95782000,0.15897066,0.95580000,0.00000000
0.14436367,0.95832000,0.15756106,0.95630000,0.00000000
0.14232778,0.95886000,0.15659834,0.95660000,0.00000000
0.14037173,0.95982000,0.15439836,0.95830000,0.00000000
0.13861285,0.95998000,0.15421256,0.95720000,0.00000000
0.13630201,0.96098000,0.15193242,0.95770000,0.00000000
0.13454260,0.96124000,0.15073426,0.95890000,0.00000000
0.13258332,0.96230000,0.14961631,0.95930000,0.00000000
0.13093646,0.96270000,0.14804452,0.96000000,0.00000000
0.12935214,0.96276000,0.14766484,0.96010000,0.00000000
0.12749957,0.96386000,0.14640206,0.96080000,0.00000000
0.12602421,0.96416000,0.14532743,0.96060000,0.00000000
0.12412469,0.96474000,0.14347323,0.96160000,0.00000000
0.12266839,0.96530000,0.14333061,0.96110000,0.00000000
0.12119219,0.96556000,0.14214608,0.96100000,0.00000000
0.11970514,0.96588000,0.14064949,0.96240000,0.00000000
0.11810071,0.96636000,0.13945481,0.96300000,0.00000000
0.11661975,0.96674000,0.13882379,0.96350000,0.00000000
0.11531493,0.96718000,0.13813855,0.96300000,0.00000000
0.11395321,0.96742000,0.13687988,0.96390000,0.00000000
0.11265226,0.96784000,0.13675729,0.96380000,0.00000000
0.11125472,0.96826000,0.13555613,0.96420000,0.00000000
0.11003505,0.96850000,0.13426568,0.96430000,0.00000000
0.10871461,0.96876000,0.13371614,0.96460000,0.00000000
0.10752028,0.96932000,0.13324218,0.96480000,0.00000000
0.10631580,0.96962000,0.13226043,0.96470000,0.00000000
0.10526619,0.96998000,0.13146356,0.96460000,0.00000000
0.10405010,0.97028000,0.13066897,0.96460000,0.00000000
0.10285605,0.97084000,0.12971084,0.96520000,0.00000000
0.10174521,0.97098000,0.12932193,0.96580000,0.00000000
0.10090310,0.97148000,0.12853777,0.96610000,0.00000000
0.09952239,0.97168000,0.12784528,0.96590000,0.00000000
0.09848421,0.97214000,0.12723824,0.96600000,0.00000000
0.09766480,0.97236000,0.12657202,0.96620000,0.00000000
0.09646440,0.97252000,0.12590431,0.96620000,0.00000000
0.09540615,0.97286000,0.12530921,0.96610000,0.00000000
0.09462710,0.97300000,0.12498552,0.96610000,0.00000000
0.09350492,0.97332000,0.12431420,0.96660000,0.00000000
0.09260626,0.97368000,0.12382544,0.96660000,0.00000000
0.09156455,0.97380000,0.12328392,0.96740000,0.00000000
0.09072126,0.97434000,0.12275383,0.96700000,0.00000000
0.08972015,0.97444000,0.12202658,0.96730000,0.00000000
0.08894832,0.97480000,0.12181273,0.96700000,0.00000000
0.08795939,0.97496000,0.12115897,0.96700000,0.00000000
0.08709452,0.97530000,0.12038822,0.96770000,0.00000000
0.08632047,0.97546000,0.12006047,0.96760000,0.00000000
0.08537330,0.97584000,0.11954280,0.96750000,0.00000000
0.08474581,0.97612000,0.11898001,0.96770000,0.00000000
0.08375211,0.97656000,0.11850588,0.96790000,0.00000000
0.08302082,0.97680000,0.11849024,0.96830000,0.00000000
0.08213577,0.97708000,0.11756456,0.96860000,0.00000000
0.08140483,0.97740000,0.11712737,0.96840000,0.00000000
0.08057988,0.97760000,0.11675852,0.96830000,0.00000000
0.08001036,0.97788000,0.11640576,0.96870000,0.00000000
0.07907746,0.97808000,0.11595255,0.96880000,0.00000000
0.07840095,0.97814000,0.11565607,0.96840000,0.00000000
0.07783317,0.97842000,0.11538305,0.96870000,0.00000000
0.07689889,0.97886000,0.11486831,0.96840000,0.00000000
0.07621652,0.97886000,0.11467458,0.96830000,0.00000000
0.07548658,0.97920000,0.11416344,0.96890000,0.00000000
0.07481526,0.97938000,0.11393244,0.96870000,0.00000000
0.07410747,0.97962000,0.11321037,0.96870000,0.00000000
0.07346591,0.97982000,0.11313916,0.96860000,0.00000000
0.07278260,0.98004000,0.11266749,0.96910000,0.00000000
