activation: relu, batch_size: 50, learning_rate: 0.001, number_epochs: 100, init: GlorotUniformInit, time: 111.95
error(train),acc(train),error(valid),acc(valid),params_penalty
2.74376128,0.08282000,2.74597114,0.08210000,0.00000000
0.79469059,0.79446000,0.74722421,0.81990000,0.00000000
0.51376805,0.85708000,0.47047300,0.87540000,0.00000000
0.42393932,0.88048000,0.38656728,0.89320000,0.00000000
0.37768682,0.89176000,0.34578517,0.90310000,0.00000000
0.34809392,0.89922000,0.31937381,0.90940000,0.00000000
0.32681838,0.90494000,0.30079892,0.91600000,0.00000000
0.31028665,0.90986000,0.28751545,0.91830000,0.00000000
0.29585838,0.91412000,0.27403675,0.92330000,0.00000000
0.28463654,0.91756000,0.26478865,0.92510000,0.00000000
0.27353519,0.92024000,0.25526063,0.92800000,0.00000000
0.26418146,0.92384000,0.24730142,0.93040000,0.00000000
0.25576253,0.92586000,0.24007022,0.93210000,0.00000000
0.24868339,0.92808000,0.23464370,0.93370000,0.00000000
0.24164301,0.93092000,0.22861078,0.93490000,0.00000000
0.23490824,0.93214000,0.22266473,0.93830000,0.00000000
0.22936746,0.93430000,0.21857225,0.93940000,0.00000000
0.22361212,0.93566000,0.21350195,0.94140000,0.00000000
0.21825218,0.93700000,0.20911480,0.94260000,0.00000000
0.21343613,0.93832000,0.20487429,0.94420000,0.00000000
0.20860420,0.94010000,0.20081772,0.94490000,0.00000000
0.20408381,0.94144000,0.19731376,0.94580000,0.00000000
0.19992130,0.94288000,0.19306580,0.94680000,0.00000000
0.19589691,0.94354000,0.19047851,0.94680000,0.00000000
0.19228730,0.94538000,0.18730538,0.94820000,0.00000000
0.18850558,0.94630000,0.18391614,0.94970000,0.00000000
0.18454949,0.94766000,0.18115464,0.95000000,0.00000000
0.18117891,0.94880000,0.17814881,0.95080000,0.00000000
0.17828399,0.94890000,0.17619949,0.95120000,0.00000000
0.17466745,0.95086000,0.17306733,0.95360000,0.00000000
0.17164805,0.95174000,0.17088560,0.95370000,0.00000000
0.16927108,0.95254000,0.16932118,0.95430000,0.00000000
0.16623148,0.95304000,0.16662040,0.95470000,0.00000000
0.16310304,0.95418000,0.16438051,0.95570000,0.00000000
0.16065565,0.95484000,0.16252181,0.95590000,0.00000000
0.15785909,0.95568000,0.16064239,0.95610000,0.00000000
0.15575134,0.95624000,0.15887221,0.95660000,0.00000000
0.15291848,0.95698000,0.15691090,0.95710000,0.00000000
0.15060394,0.95796000,0.15493710,0.95740000,0.00000000
0.14836931,0.95838000,0.15344025,0.95800000,0.00000000
0.14624128,0.95976000,0.15162386,0.95840000,0.00000000
0.14462317,0.95962000,0.15069927,0.95800000,0.00000000
0.14209574,0.96106000,0.14857052,0.95930000,0.00000000
0.14000672,0.96084000,0.14767698,0.95950000,0.00000000
0.13803989,0.96152000,0.14597705,0.96100000,0.00000000
0.13628069,0.96266000,0.14466267,0.96010000,0.00000000
0.13474683,0.96322000,0.14340302,0.96050000,0.00000000
0.13260459,0.96284000,0.14237687,0.96080000,0.00000000
0.13074586,0.96372000,0.14115333,0.96090000,0.00000000
0.12901752,0.96416000,0.14005865,0.96120000,0.00000000
0.12734269,0.96484000,0.13884914,0.96130000,0.00000000
0.12575799,0.96534000,0.13769013,0.96180000,0.00000000
0.12418645,0.96574000,0.13664644,0.96140000,0.00000000
0.12279887,0.96618000,0.13545738,0.96190000,0.00000000
0.12123302,0.96674000,0.13464511,0.96230000,0.00000000
0.11946149,0.96740000,0.13332529,0.96280000,0.00000000
0.11809493,0.96768000,0.13244350,0.96260000,0.00000000
0.11650124,0.96834000,0.13161473,0.96240000,0.00000000
0.11527074,0.96828000,0.13082947,0.96260000,0.00000000
0.11397200,0.96918000,0.13014909,0.96340000,0.00000000
0.11282182,0.96922000,0.12896689,0.96370000,0.00000000
0.11139348,0.96952000,0.12817808,0.96340000,0.00000000
0.11005054,0.97012000,0.12707955,0.96420000,0.00000000
0.10886952,0.97052000,0.12657242,0.96450000,0.00000000
0.10782002,0.97080000,0.12609879,0.96410000,0.00000000
0.10624556,0.97080000,0.12512455,0.96460000,0.00000000
0.10524437,0.97156000,0.12427124,0.96520000,0.00000000
0.10391339,0.97176000,0.12355158,0.96530000,0.00000000
0.10294440,0.97152000,0.12329117,0.96530000,0.00000000
0.10167762,0.97238000,0.12209396,0.96650000,0.00000000
0.10053117,0.97276000,0.12122813,0.96610000,0.00000000
0.09948943,0.97272000,0.12069889,0.96620000,0.00000000
0.09853148,0.97326000,0.11958771,0.96600000,0.00000000
0.09769668,0.97348000,0.11917864,0.96610000,0.00000000
0.09644880,0.97368000,0.11869418,0.96690000,0.00000000
0.09537586,0.97392000,0.11785554,0.96690000,0.00000000
0.09452477,0.97462000,0.11732585,0.96650000,0.00000000
0.09336936,0.97448000,0.11705282,0.96680000,0.00000000
0.09254784,0.97482000,0.11673364,0.96710000,0.00000000
0.09155266,0.97498000,0.11607371,0.96710000,0.00000000
0.09073565,0.97520000,0.11511223,0.96690000,0.00000000
0.08982618,0.97570000,0.11481398,0.96690000,0.00000000
0.08867836,0.97578000,0.11390658,0.96690000,0.00000000
0.08792649,0.97618000,0.11352187,0.96710000,0.00000000
0.08717515,0.97598000,0.11383328,0.96760000,0.00000000
0.08641601,0.97634000,0.11292153,0.96740000,0.00000000
0.08551156,0.97674000,0.11234287,0.96730000,0.00000000
0.08458348,0.97710000,0.11193980,0.96800000,0.00000000
0.08372625,0.97708000,0.11079314,0.96770000,0.00000000
0.08287320,0.97748000,0.11030623,0.96760000,0.00000000
0.08210568,0.97738000,0.10996353,0.96810000,0.00000000
0.08163218,0.97774000,0.10973365,0.96770000,0.00000000
0.08055461,0.97798000,0.10929146,0.96830000,0.00000000
0.07979780,0.97832000,0.10838646,0.96790000,0.00000000
0.07942279,0.97866000,0.10832020,0.96800000,0.00000000
