activation: selu, batch_size: 50, learning_rate: 0.001, number_epochs: 100, init: GlorotUniformInit, time: 287.55
error(train),acc(train),error(valid),acc(valid),params_penalty
3.42375723,0.07678000,3.42524542,0.07720000,0.00000000
0.52607857,0.84276000,0.47292806,0.86510000,0.00000000
0.40516437,0.88148000,0.36565700,0.89540000,0.00000000
0.35322464,0.89604000,0.32074067,0.90830000,0.00000000
0.32081021,0.90512000,0.29354010,0.91550000,0.00000000
0.29848836,0.91206000,0.27608296,0.92090000,0.00000000
0.27987425,0.91770000,0.26043359,0.92480000,0.00000000
0.26527883,0.92238000,0.24851005,0.92870000,0.00000000
0.25268068,0.92638000,0.23769724,0.93170000,0.00000000
0.24219353,0.92944000,0.23076081,0.93330000,0.00000000
0.23263597,0.93136000,0.22320360,0.93490000,0.00000000
0.22333199,0.93406000,0.21542322,0.93660000,0.00000000
0.21531369,0.93674000,0.20931663,0.93890000,0.00000000
0.20775002,0.93896000,0.20326882,0.93970000,0.00000000
0.20078323,0.94126000,0.19670741,0.94320000,0.00000000
0.19449481,0.94304000,0.19239432,0.94390000,0.00000000
0.18900354,0.94444000,0.18786595,0.94630000,0.00000000
0.18320747,0.94626000,0.18339367,0.94730000,0.00000000
0.17815129,0.94794000,0.17907631,0.94830000,0.00000000
0.17332019,0.94940000,0.17551667,0.95000000,0.00000000
0.16871331,0.95086000,0.17203074,0.95030000,0.00000000
0.16442270,0.95200000,0.16869215,0.95190000,0.00000000
0.16048967,0.95322000,0.16622757,0.95270000,0.00000000
0.15673687,0.95410000,0.16276604,0.95340000,0.00000000
0.15303020,0.95538000,0.15978913,0.95440000,0.00000000
0.14980897,0.95572000,0.15808862,0.95470000,0.00000000
0.14626788,0.95712000,0.15524397,0.95560000,0.00000000
0.14320437,0.95792000,0.15314773,0.95650000,0.00000000
0.14034184,0.95868000,0.15060691,0.95660000,0.00000000
0.13731824,0.95976000,0.14849330,0.95790000,0.00000000
0.13479754,0.96038000,0.14661686,0.95820000,0.00000000
0.13204276,0.96150000,0.14470775,0.95840000,0.00000000
0.12968382,0.96236000,0.14322417,0.95830000,0.00000000
0.12724281,0.96274000,0.14166511,0.95940000,0.00000000
0.12504175,0.96336000,0.14025301,0.95990000,0.00000000
0.12240927,0.96472000,0.13835714,0.96030000,0.00000000
0.12043563,0.96524000,0.13678637,0.96070000,0.00000000
0.11836393,0.96568000,0.13564508,0.96120000,0.00000000
0.11627022,0.96672000,0.13347863,0.96160000,0.00000000
0.11438975,0.96702000,0.13251724,0.96230000,0.00000000
0.11237403,0.96784000,0.13075092,0.96150000,0.00000000
0.11046550,0.96822000,0.12958914,0.96270000,0.00000000
0.10862039,0.96872000,0.12862249,0.96290000,0.00000000
0.10685469,0.96924000,0.12733110,0.96300000,0.00000000
0.10518965,0.96992000,0.12610098,0.96370000,0.00000000
0.10374658,0.97010000,0.12557388,0.96380000,0.00000000
0.10200160,0.97092000,0.12376047,0.96420000,0.00000000
0.10045622,0.97146000,0.12314412,0.96430000,0.00000000
0.09897881,0.97198000,0.12199161,0.96420000,0.00000000
0.09746613,0.97254000,0.12074205,0.96490000,0.00000000
0.09607757,0.97290000,0.12071021,0.96440000,0.00000000
0.09472423,0.97330000,0.11955934,0.96500000,0.00000000
0.09365189,0.97326000,0.11871896,0.96560000,0.00000000
0.09209159,0.97392000,0.11758281,0.96560000,0.00000000
0.09065724,0.97460000,0.11669771,0.96610000,0.00000000
0.08942014,0.97486000,0.11588634,0.96560000,0.00000000
0.08808214,0.97550000,0.11530375,0.96580000,0.00000000
0.08701717,0.97540000,0.11417382,0.96610000,0.00000000
0.08580627,0.97594000,0.11363321,0.96660000,0.00000000
0.08455365,0.97632000,0.11308721,0.96640000,0.00000000
0.08349340,0.97668000,0.11258951,0.96680000,0.00000000
0.08228473,0.97676000,0.11146062,0.96760000,0.00000000
0.08129858,0.97710000,0.11156514,0.96700000,0.00000000
0.08034387,0.97758000,0.11090029,0.96700000,0.00000000
0.07926673,0.97784000,0.11028255,0.96700000,0.00000000
0.07806593,0.97824000,0.10902789,0.96820000,0.00000000
0.07711893,0.97878000,0.10852391,0.96770000,0.00000000
0.07636054,0.97906000,0.10769122,0.96830000,0.00000000
0.07537194,0.97936000,0.10749955,0.96820000,0.00000000
0.07435257,0.97936000,0.10733675,0.96820000,0.00000000
0.07328861,0.97976000,0.10630225,0.96920000,0.00000000
0.07232618,0.98002000,0.10584063,0.96870000,0.00000000
0.07152416,0.98014000,0.10603750,0.96900000,0.00000000
0.07057907,0.98046000,0.10509086,0.96940000,0.00000000
0.06974144,0.98070000,0.10450696,0.96960000,0.00000000
0.06886023,0.98092000,0.10343231,0.96940000,0.00000000
0.06796752,0.98134000,0.10352133,0.96950000,0.00000000
0.06764028,0.98112000,0.10383118,0.97000000,0.00000000
0.06646078,0.98164000,0.10242897,0.96990000,0.00000000
0.06560353,0.98184000,0.10219673,0.97020000,0.00000000
0.06471722,0.98236000,0.10142324,0.97020000,0.00000000
0.06403078,0.98232000,0.10156491,0.96990000,0.00000000
0.06335825,0.98264000,0.10127370,0.97030000,0.00000000
0.06262231,0.98308000,0.10071284,0.97030000,0.00000000
0.06186722,0.98308000,0.10081563,0.97070000,0.00000000
0.06120429,0.98328000,0.09974026,0.97080000,0.00000000
0.06038141,0.98364000,0.09972643,0.97080000,0.00000000
0.05974389,0.98404000,0.09957922,0.97140000,0.00000000
0.05931328,0.98402000,0.09926545,0.97020000,0.00000000
0.05835920,0.98424000,0.09899309,0.97150000,0.00000000
0.05760284,0.98450000,0.09863777,0.97110000,0.00000000
0.05701765,0.98462000,0.09774156,0.97130000,0.00000000
0.05654683,0.98450000,0.09776004,0.97180000,0.00000000
0.05568489,0.98504000,0.09736698,0.97130000,0.00000000
0.05518153,0.98524000,0.09720641,0.97120000,0.00000000
0.05443868,0.98546000,0.09706471,0.97160000,0.00000000
0.05390942,0.98562000,0.09717799,0.97190000,0.00000000
0.05328525,0.98590000,0.09659365,0.97190000,0.00000000
0.05264867,0.98604000,0.09612047,0.97150000,0.00000000
0.05202657,0.98628000,0.09554968,0.97180000,0.00000000
0.05153054,0.98634000,0.09629790,0.97210000,0.00000000
