activation: sigmoid, batch_size: 50, learning_rate: 0.01, number_epochs: 100, init: GlorotUniformInit, time: 497.32
error(train),acc(train),error(valid),acc(valid),params_penalty
2.47390406,0.10194000,2.47057687,0.10290000,0.00000000
1.65598786,0.63994000,1.64020650,0.65980000,0.00000000
1.04304093,0.79632000,1.01102448,0.82350000,0.00000000
0.73787875,0.84514000,0.70092616,0.86440000,0.00000000
0.57998570,0.87304000,0.54374521,0.88800000,0.00000000
0.48787969,0.88572000,0.45446548,0.89610000,0.00000000
0.43110299,0.89342000,0.40052860,0.90330000,0.00000000
0.39277520,0.89946000,0.36435778,0.90660000,0.00000000
0.36543051,0.90344000,0.33984010,0.91160000,0.00000000
0.34411656,0.90720000,0.31994705,0.91470000,0.00000000
0.32709684,0.91106000,0.30398187,0.91760000,0.00000000
0.31272297,0.91460000,0.29151153,0.92010000,0.00000000
0.30083756,0.91700000,0.28033960,0.92470000,0.00000000
0.29004816,0.91946000,0.27108549,0.92570000,0.00000000
0.28013164,0.92200000,0.26221822,0.92840000,0.00000000
0.27150260,0.92428000,0.25460460,0.92910000,0.00000000
0.26348369,0.92654000,0.24777948,0.93110000,0.00000000
0.25587810,0.92844000,0.24127158,0.93250000,0.00000000
0.24892680,0.93002000,0.23522383,0.93420000,0.00000000
0.24242422,0.93176000,0.22960691,0.93480000,0.00000000
0.23640421,0.93336000,0.22466563,0.93620000,0.00000000
0.23101583,0.93458000,0.21982145,0.93720000,0.00000000
0.22513628,0.93704000,0.21501446,0.93950000,0.00000000
0.21999206,0.93792000,0.21072314,0.94020000,0.00000000
0.21489817,0.93954000,0.20609839,0.94230000,0.00000000
0.21025498,0.94078000,0.20249870,0.94310000,0.00000000
0.20553203,0.94204000,0.19855753,0.94430000,0.00000000
0.20113047,0.94298000,0.19475302,0.94560000,0.00000000
0.19698635,0.94416000,0.19134475,0.94600000,0.00000000
0.19265199,0.94540000,0.18772522,0.94730000,0.00000000
0.18887802,0.94654000,0.18492984,0.94840000,0.00000000
0.18494810,0.94742000,0.18125528,0.94960000,0.00000000
0.18155069,0.94872000,0.17862899,0.95060000,0.00000000
0.17768758,0.94952000,0.17561881,0.95140000,0.00000000
0.17419972,0.95056000,0.17273702,0.95340000,0.00000000
0.17089883,0.95160000,0.17017654,0.95450000,0.00000000
0.16764085,0.95202000,0.16770443,0.95520000,0.00000000
0.16454458,0.95320000,0.16504168,0.95610000,0.00000000
0.16146059,0.95386000,0.16250703,0.95680000,0.00000000
0.15862391,0.95440000,0.16100229,0.95760000,0.00000000
0.15601985,0.95582000,0.15812798,0.95760000,0.00000000
0.15324109,0.95664000,0.15690984,0.95890000,0.00000000
0.15030321,0.95752000,0.15416268,0.95840000,0.00000000
0.14772021,0.95820000,0.15200140,0.95900000,0.00000000
0.14505676,0.95866000,0.15022623,0.95940000,0.00000000
0.14268276,0.95984000,0.14808570,0.95980000,0.00000000
0.14091486,0.96016000,0.14731878,0.96010000,0.00000000
0.13819932,0.96126000,0.14528373,0.96040000,0.00000000
0.13582883,0.96204000,0.14334792,0.96120000,0.00000000
0.13341792,0.96270000,0.14132643,0.96120000,0.00000000
0.13126369,0.96376000,0.14026430,0.96130000,0.00000000
0.12930958,0.96428000,0.13883563,0.96150000,0.00000000
0.12722940,0.96456000,0.13699868,0.96210000,0.00000000
0.12504292,0.96584000,0.13521932,0.96230000,0.00000000
0.12308928,0.96612000,0.13401589,0.96260000,0.00000000
0.12128341,0.96712000,0.13316040,0.96330000,0.00000000
0.11942248,0.96770000,0.13134914,0.96310000,0.00000000
0.11767525,0.96742000,0.13049722,0.96480000,0.00000000
0.11588894,0.96862000,0.12946804,0.96440000,0.00000000
0.11414631,0.96920000,0.12777747,0.96480000,0.00000000
0.11238257,0.96960000,0.12662379,0.96520000,0.00000000
0.11081600,0.96976000,0.12604290,0.96570000,0.00000000
0.10919198,0.97052000,0.12446477,0.96630000,0.00000000
0.10773065,0.97102000,0.12350887,0.96600000,0.00000000
0.10603866,0.97170000,0.12239997,0.96600000,0.00000000
0.10449550,0.97232000,0.12109923,0.96640000,0.00000000
0.10302238,0.97266000,0.12036769,0.96650000,0.00000000
0.10190336,0.97290000,0.11974444,0.96680000,0.00000000
0.10017612,0.97368000,0.11852483,0.96760000,0.00000000
0.09898608,0.97390000,0.11751233,0.96770000,0.00000000
0.09789214,0.97384000,0.11717425,0.96780000,0.00000000
0.09615004,0.97452000,0.11592659,0.96820000,0.00000000
0.09483498,0.97520000,0.11516128,0.96840000,0.00000000
0.09372922,0.97532000,0.11460717,0.96950000,0.00000000
0.09230549,0.97610000,0.11367725,0.96970000,0.00000000
0.09126811,0.97622000,0.11307500,0.96940000,0.00000000
0.09005250,0.97670000,0.11268070,0.97080000,0.00000000
0.08874282,0.97722000,0.11142320,0.97040000,0.00000000
0.08765475,0.97750000,0.11093437,0.97020000,0.00000000
0.08653589,0.97760000,0.11053870,0.97050000,0.00000000
0.08537371,0.97794000,0.10968950,0.97090000,0.00000000
0.08432842,0.97808000,0.10883849,0.97040000,0.00000000
0.08328100,0.97830000,0.10818544,0.97120000,0.00000000
0.08224506,0.97854000,0.10770437,0.97080000,0.00000000
0.08123728,0.97904000,0.10704218,0.97080000,0.00000000
0.08005954,0.97952000,0.10619107,0.97100000,0.00000000
0.07915452,0.97958000,0.10613647,0.97120000,0.00000000
0.07811954,0.98010000,0.10522408,0.97080000,0.00000000
0.07729601,0.98056000,0.10469017,0.97100000,0.00000000
0.07621235,0.98060000,0.10431464,0.97130000,0.00000000
0.07540917,0.98076000,0.10393614,0.97120000,0.00000000
0.07452675,0.98116000,0.10326747,0.97130000,0.00000000
0.07354627,0.98132000,0.10274591,0.97140000,0.00000000
0.07266628,0.98188000,0.10245809,0.97140000,0.00000000
0.07176227,0.98210000,0.10155784,0.97130000,0.00000000
0.07094839,0.98228000,0.10158026,0.97170000,0.00000000
0.07005563,0.98266000,0.10118972,0.97190000,0.00000000
0.06927387,0.98264000,0.10066079,0.97180000,0.00000000
0.06842830,0.98306000,0.10033080,0.97200000,0.00000000
0.06763071,0.98310000,0.09967113,0.97200000,0.00000000
0.06684703,0.98368000,0.09936609,0.97170000,0.00000000
