activation: selu, batch_size: 50, learning_rate: 0.001, number_epochs: 100, init: GlorotUniformInit, time: 551.18
error(train),acc(train),error(valid),acc(valid),params_penalty
2.83335895,0.10576000,2.84564875,0.10180000,0.00000000
0.47695240,0.85978000,0.44012514,0.87120000,0.00000000
0.35686384,0.89432000,0.33184562,0.90170000,0.00000000
0.30306713,0.91020000,0.28504605,0.91510000,0.00000000
0.26785934,0.92120000,0.25558128,0.92440000,0.00000000
0.24187250,0.92886000,0.23333261,0.93090000,0.00000000
0.22269948,0.93444000,0.21803929,0.93520000,0.00000000
0.20656883,0.93894000,0.20447900,0.93850000,0.00000000
0.19472171,0.94276000,0.19417421,0.94260000,0.00000000
0.18201190,0.94620000,0.18351313,0.94460000,0.00000000
0.17207136,0.94868000,0.17536653,0.94810000,0.00000000
0.16294551,0.95138000,0.16807193,0.94900000,0.00000000
0.15432821,0.95394000,0.16210452,0.95130000,0.00000000
0.14759226,0.95622000,0.15723314,0.95330000,0.00000000
0.14106106,0.95786000,0.15095354,0.95490000,0.00000000
0.13471545,0.95972000,0.14766594,0.95530000,0.00000000
0.13070862,0.96036000,0.14381031,0.95510000,0.00000000
0.12440284,0.96266000,0.14015889,0.95680000,0.00000000
0.11913086,0.96464000,0.13699255,0.95810000,0.00000000
0.11477064,0.96616000,0.13370226,0.95990000,0.00000000
0.11078798,0.96750000,0.13118799,0.95930000,0.00000000
0.10682482,0.96862000,0.12805855,0.96010000,0.00000000
0.10296676,0.96910000,0.12678231,0.96090000,0.00000000
0.09962639,0.97058000,0.12386101,0.96150000,0.00000000
0.09663927,0.97194000,0.12354022,0.96270000,0.00000000
0.09364040,0.97252000,0.12139809,0.96340000,0.00000000
0.09018991,0.97342000,0.11905241,0.96410000,0.00000000
0.08742352,0.97420000,0.11702096,0.96460000,0.00000000
0.08514677,0.97490000,0.11716410,0.96480000,0.00000000
0.08315274,0.97552000,0.11444279,0.96540000,0.00000000
0.07974097,0.97680000,0.11390684,0.96640000,0.00000000
0.07794085,0.97796000,0.11225964,0.96620000,0.00000000
0.07575478,0.97840000,0.11183888,0.96640000,0.00000000
0.07325407,0.97932000,0.11080963,0.96650000,0.00000000
0.07110773,0.98002000,0.10964143,0.96700000,0.00000000
0.06900997,0.98076000,0.10810929,0.96740000,0.00000000
0.06705294,0.98118000,0.10762237,0.96720000,0.00000000
0.06538547,0.98136000,0.10643348,0.96720000,0.00000000
0.06373082,0.98222000,0.10643953,0.96780000,0.00000000
0.06181350,0.98304000,0.10602709,0.96720000,0.00000000
0.06010957,0.98354000,0.10526966,0.96820000,0.00000000
0.05848980,0.98398000,0.10431892,0.96800000,0.00000000
0.05689656,0.98482000,0.10424948,0.96860000,0.00000000
0.05539811,0.98530000,0.10380832,0.96880000,0.00000000
0.05393890,0.98546000,0.10292408,0.96890000,0.00000000
0.05249011,0.98586000,0.10253840,0.96930000,0.00000000
0.05085249,0.98658000,0.10204897,0.96940000,0.00000000
0.04963356,0.98690000,0.10094717,0.96900000,0.00000000
0.04853643,0.98742000,0.10273480,0.96900000,0.00000000
0.04712933,0.98788000,0.10116061,0.96880000,0.00000000
0.04575777,0.98848000,0.10110478,0.96980000,0.00000000
0.04494999,0.98850000,0.10104954,0.96940000,0.00000000
0.04367220,0.98878000,0.10133467,0.96920000,0.00000000
0.04229743,0.98968000,0.09991603,0.97030000,0.00000000
0.04166112,0.98970000,0.10021619,0.96990000,0.00000000
0.04031290,0.99020000,0.09992385,0.96970000,0.00000000
0.03909908,0.99058000,0.10035720,0.96960000,0.00000000
0.03869162,0.99060000,0.10089313,0.96910000,0.00000000
0.03713656,0.99146000,0.09979451,0.96960000,0.00000000
0.03649305,0.99140000,0.10017015,0.96950000,0.00000000
0.03567593,0.99156000,0.09989279,0.97030000,0.00000000
0.03441672,0.99228000,0.09983537,0.97030000,0.00000000
0.03402725,0.99264000,0.09914139,0.97050000,0.00000000
0.03325869,0.99234000,0.10022409,0.97070000,0.00000000
0.03198305,0.99298000,0.09932104,0.97060000,0.00000000
0.03130178,0.99302000,0.10077023,0.96960000,0.00000000
0.03043164,0.99352000,0.10090819,0.97050000,0.00000000
0.02953761,0.99396000,0.09954047,0.97050000,0.00000000
0.02877766,0.99400000,0.09961341,0.97040000,0.00000000
0.02818290,0.99424000,0.09972440,0.97040000,0.00000000
0.02742704,0.99448000,0.09994531,0.97020000,0.00000000
0.02689834,0.99450000,0.09981145,0.97080000,0.00000000
0.02618364,0.99488000,0.09990694,0.97050000,0.00000000
0.02570554,0.99504000,0.10060461,0.97040000,0.00000000
0.02474056,0.99542000,0.10056744,0.97060000,0.00000000
0.02409851,0.99526000,0.10020056,0.97060000,0.00000000
0.02380008,0.99544000,0.10101125,0.97060000,0.00000000
0.02300606,0.99584000,0.10114321,0.97070000,0.00000000
0.02239225,0.99590000,0.09991581,0.97100000,0.00000000
0.02183497,0.99626000,0.10094467,0.97040000,0.00000000
0.02128964,0.99636000,0.10126376,0.97070000,0.00000000
0.02095202,0.99646000,0.10056431,0.97040000,0.00000000
0.02038037,0.99652000,0.10192800,0.97070000,0.00000000
0.01979579,0.99662000,0.10092664,0.97110000,0.00000000
0.01931017,0.99658000,0.10178971,0.97070000,0.00000000
0.01894718,0.99662000,0.10140580,0.97050000,0.00000000
0.01830915,0.99702000,0.10145965,0.97020000,0.00000000
0.01784264,0.99720000,0.10209053,0.97080000,0.00000000
0.01745411,0.99726000,0.10242331,0.97110000,0.00000000
0.01725429,0.99718000,0.10273953,0.97170000,0.00000000
0.01642524,0.99746000,0.10278864,0.97150000,0.00000000
0.01620324,0.99740000,0.10287029,0.97150000,0.00000000
0.01587724,0.99768000,0.10325069,0.97050000,0.00000000
0.01529223,0.99780000,0.10301978,0.97090000,0.00000000
0.01501166,0.99790000,0.10342522,0.97100000,0.00000000
0.01466745,0.99790000,0.10318034,0.97050000,0.00000000
0.01418930,0.99806000,0.10330477,0.97150000,0.00000000
0.01388376,0.99808000,0.10342879,0.97140000,0.00000000
0.01345277,0.99832000,0.10416338,0.97140000,0.00000000
0.01313057,0.99826000,0.10407446,0.97130000,0.00000000
0.01285819,0.99846000,0.10400407,0.97130000,0.00000000
