activation: selu, batch_size: 50, learning_rate: 0.05, number_epochs: 100, init: GlorotUniformInit, time: 659.13
error(train),acc(train),error(valid),acc(valid),params_penalty
3.06871069,0.10550000,3.06377585,0.10480000,0.00000000
0.14878439,0.95304000,0.17239176,0.95030000,0.00000000
0.07207705,0.97740000,0.10391534,0.96760000,0.00000000
0.06248910,0.97990000,0.10212384,0.96980000,0.00000000
0.04372125,0.98556000,0.09854997,0.97220000,0.00000000
0.04478559,0.98512000,0.10534858,0.97060000,0.00000000
0.03039947,0.98982000,0.09699294,0.97500000,0.00000000
0.03550487,0.98804000,0.11633067,0.96860000,0.00000000
0.03104922,0.98944000,0.10859641,0.97240000,0.00000000
0.01711616,0.99434000,0.09619423,0.97490000,0.00000000
0.01964021,0.99318000,0.12303702,0.97280000,0.00000000
0.01333370,0.99522000,0.10436073,0.97610000,0.00000000
0.00964672,0.99672000,0.11516350,0.97650000,0.00000000
0.01612834,0.99460000,0.10883851,0.97550000,0.00000000
0.01485830,0.99506000,0.13074224,0.97380000,0.00000000
0.01863303,0.99386000,0.13484763,0.97140000,0.00000000
0.03680541,0.98890000,0.14577902,0.96900000,0.00000000
0.00497999,0.99856000,0.10339893,0.97810000,0.00000000
0.01814859,0.99406000,0.12080719,0.97610000,0.00000000
0.00756756,0.99744000,0.11439577,0.97570000,0.00000000
0.00468809,0.99840000,0.11984176,0.97850000,0.00000000
0.00166137,0.99954000,0.10678965,0.97870000,0.00000000
0.00042215,0.99996000,0.10227821,0.98010000,0.00000000
0.00012903,1.00000000,0.10308566,0.98050000,0.00000000
0.00010425,1.00000000,0.10367462,0.98140000,0.00000000
0.00009063,1.00000000,0.10484517,0.98120000,0.00000000
0.00008081,1.00000000,0.10576837,0.98140000,0.00000000
0.00007318,1.00000000,0.10637751,0.98140000,0.00000000
0.00006712,1.00000000,0.10701928,0.98140000,0.00000000
0.00006205,1.00000000,0.10780380,0.98140000,0.00000000
0.00005782,1.00000000,0.10841906,0.98140000,0.00000000
0.00005412,1.00000000,0.10898655,0.98140000,0.00000000
0.00005091,1.00000000,0.10938297,0.98150000,0.00000000
0.00004808,1.00000000,0.10994858,0.98140000,0.00000000
0.00004556,1.00000000,0.11043486,0.98160000,0.00000000
0.00004330,1.00000000,0.11097178,0.98180000,0.00000000
0.00004126,1.00000000,0.11135654,0.98190000,0.00000000
0.00003941,1.00000000,0.11180997,0.98190000,0.00000000
0.00003772,1.00000000,0.11218899,0.98200000,0.00000000
0.00003616,1.00000000,0.11252411,0.98200000,0.00000000
0.00003474,1.00000000,0.11298145,0.98200000,0.00000000
0.00003341,1.00000000,0.11332420,0.98200000,0.00000000
0.00003219,1.00000000,0.11368783,0.98210000,0.00000000
0.00003106,1.00000000,0.11398195,0.98210000,0.00000000
0.00003000,1.00000000,0.11435019,0.98210000,0.00000000
0.00002901,1.00000000,0.11467575,0.98210000,0.00000000
0.00002808,1.00000000,0.11495636,0.98210000,0.00000000
0.00002721,1.00000000,0.11523342,0.98210000,0.00000000
0.00002639,1.00000000,0.11550772,0.98210000,0.00000000
0.00002563,1.00000000,0.11582539,0.98210000,0.00000000
0.00002490,1.00000000,0.11611464,0.98210000,0.00000000
0.00002421,1.00000000,0.11635612,0.98210000,0.00000000
0.00002356,1.00000000,0.11662180,0.98210000,0.00000000
0.00002294,1.00000000,0.11685084,0.98210000,0.00000000
0.00002235,1.00000000,0.11705277,0.98210000,0.00000000
0.00002180,1.00000000,0.11732652,0.98210000,0.00000000
0.00002127,1.00000000,0.11757417,0.98210000,0.00000000
0.00002076,1.00000000,0.11780114,0.98210000,0.00000000
0.00002028,1.00000000,0.11803506,0.98210000,0.00000000
0.00001981,1.00000000,0.11822359,0.98230000,0.00000000
0.00001937,1.00000000,0.11843067,0.98230000,0.00000000
0.00001895,1.00000000,0.11866882,0.98230000,0.00000000
0.00001854,1.00000000,0.11887464,0.98230000,0.00000000
0.00001816,1.00000000,0.11907096,0.98230000,0.00000000
0.00001778,1.00000000,0.11925950,0.98230000,0.00000000
0.00001742,1.00000000,0.11945973,0.98230000,0.00000000
0.00001708,1.00000000,0.11964456,0.98230000,0.00000000
