activation: sigmoid, batch_size: 50, learning_rate: 0.05, number_epochs: 100, init: GlorotUniformInit, time: 498.21
error(train),acc(train),error(valid),acc(valid),params_penalty
2.47390406,0.10194000,2.47057687,0.10290000,0.00000000
0.49425812,0.88054000,0.46165911,0.89110000,0.00000000
0.33068564,0.90952000,0.30621867,0.91700000,0.00000000
0.27389346,0.92372000,0.25695606,0.92910000,0.00000000
0.23906212,0.93220000,0.22658282,0.93710000,0.00000000
0.21144638,0.94084000,0.20351462,0.94280000,0.00000000
0.19075855,0.94622000,0.18651732,0.94780000,0.00000000
0.17473653,0.95046000,0.17293943,0.95250000,0.00000000
0.16047204,0.95404000,0.16388738,0.95600000,0.00000000
0.14458034,0.95828000,0.15040484,0.96040000,0.00000000
0.13350554,0.96250000,0.14173004,0.96220000,0.00000000
0.12325688,0.96616000,0.13501050,0.96290000,0.00000000
0.11612521,0.96848000,0.13016320,0.96460000,0.00000000
0.10815613,0.97110000,0.12349874,0.96700000,0.00000000
0.10029539,0.97300000,0.11961898,0.96720000,0.00000000
0.09388223,0.97518000,0.11451085,0.96890000,0.00000000
0.08761380,0.97734000,0.11149767,0.97010000,0.00000000
0.08190439,0.97864000,0.10761337,0.97140000,0.00000000
0.07701520,0.98060000,0.10451699,0.97090000,0.00000000
0.07360965,0.98112000,0.10276308,0.97210000,0.00000000
0.06875792,0.98282000,0.10114082,0.97190000,0.00000000
0.06629271,0.98324000,0.09847781,0.97330000,0.00000000
0.06151479,0.98484000,0.09701521,0.97270000,0.00000000
0.05855492,0.98566000,0.09647316,0.97230000,0.00000000
0.05536829,0.98704000,0.09346231,0.97380000,0.00000000
0.05237841,0.98756000,0.09244248,0.97410000,0.00000000
0.05001052,0.98832000,0.09314484,0.97360000,0.00000000
0.04733852,0.98900000,0.09085460,0.97400000,0.00000000
0.04668812,0.98958000,0.09032869,0.97440000,0.00000000
0.04239152,0.99102000,0.08916434,0.97400000,0.00000000
0.04041794,0.99178000,0.08927976,0.97450000,0.00000000
0.03920324,0.99198000,0.08719046,0.97480000,0.00000000
0.03681846,0.99270000,0.08709636,0.97470000,0.00000000
0.03511527,0.99328000,0.08685077,0.97480000,0.00000000
0.03360814,0.99370000,0.08643003,0.97440000,0.00000000
0.03207062,0.99440000,0.08576302,0.97610000,0.00000000
0.03065444,0.99450000,0.08561994,0.97550000,0.00000000
0.02893816,0.99538000,0.08585052,0.97600000,0.00000000
0.02762283,0.99576000,0.08539307,0.97560000,0.00000000
0.02640965,0.99594000,0.08490449,0.97570000,0.00000000
0.02539008,0.99632000,0.08406747,0.97620000,0.00000000
0.02411160,0.99660000,0.08560460,0.97520000,0.00000000
0.02305480,0.99698000,0.08431862,0.97570000,0.00000000
0.02240931,0.99714000,0.08352179,0.97640000,0.00000000
0.02118626,0.99750000,0.08543010,0.97600000,0.00000000
0.02039817,0.99746000,0.08420164,0.97660000,0.00000000
0.01938161,0.99774000,0.08430090,0.97710000,0.00000000
0.01875748,0.99794000,0.08418239,0.97740000,0.00000000
0.01784392,0.99800000,0.08437472,0.97650000,0.00000000
0.01743829,0.99828000,0.08399569,0.97640000,0.00000000
0.01642510,0.99832000,0.08380879,0.97690000,0.00000000
0.01575983,0.99836000,0.08445589,0.97690000,0.00000000
0.01550360,0.99848000,0.08421057,0.97700000,0.00000000
0.01476580,0.99874000,0.08347538,0.97740000,0.00000000
0.01395706,0.99876000,0.08401195,0.97690000,0.00000000
0.01341584,0.99900000,0.08323109,0.97730000,0.00000000
0.01326039,0.99888000,0.08334836,0.97650000,0.00000000
0.01249711,0.99900000,0.08380858,0.97690000,0.00000000
0.01216594,0.99904000,0.08490322,0.97710000,0.00000000
0.01184501,0.99928000,0.08337779,0.97660000,0.00000000
0.01140414,0.99928000,0.08448886,0.97660000,0.00000000
0.01094508,0.99936000,0.08512341,0.97700000,0.00000000
0.01051257,0.99946000,0.08439304,0.97690000,0.00000000
0.01026618,0.99946000,0.08402208,0.97710000,0.00000000
0.00991106,0.99948000,0.08407777,0.97680000,0.00000000
0.00947459,0.99956000,0.08411949,0.97720000,0.00000000
0.00917515,0.99958000,0.08426242,0.97610000,0.00000000
0.00905960,0.99966000,0.08375020,0.97740000,0.00000000
0.00865564,0.99968000,0.08510415,0.97690000,0.00000000
0.00837016,0.99966000,0.08451994,0.97680000,0.00000000
0.00817360,0.99974000,0.08435104,0.97720000,0.00000000
0.00788639,0.99970000,0.08425249,0.97710000,0.00000000
0.00770586,0.99968000,0.08511078,0.97720000,0.00000000
0.00747977,0.99972000,0.08514504,0.97640000,0.00000000
0.00728271,0.99976000,0.08561179,0.97710000,0.00000000
0.00706426,0.99974000,0.08541714,0.97700000,0.00000000
0.00686533,0.99976000,0.08550798,0.97650000,0.00000000
0.00671981,0.99982000,0.08526591,0.97730000,0.00000000
0.00652933,0.99982000,0.08535981,0.97690000,0.00000000
0.00638198,0.99984000,0.08551676,0.97690000,0.00000000
0.00621175,0.99982000,0.08552481,0.97710000,0.00000000
0.00606424,0.99982000,0.08633454,0.97710000,0.00000000
0.00594462,0.99984000,0.08566940,0.97700000,0.00000000
0.00578377,0.99986000,0.08621627,0.97680000,0.00000000
0.00567711,0.99986000,0.08617985,0.97690000,0.00000000
0.00549142,0.99986000,0.08589582,0.97750000,0.00000000
0.00538072,0.99988000,0.08665623,0.97710000,0.00000000
0.00528553,0.99988000,0.08635826,0.97730000,0.00000000
0.00519077,0.99992000,0.08629396,0.97740000,0.00000000
0.00502462,0.99990000,0.08633302,0.97700000,0.00000000
0.00494241,0.99990000,0.08680202,0.97640000,0.00000000
0.00488693,0.99992000,0.08670916,0.97720000,0.00000000
0.00471120,0.99992000,0.08701093,0.97730000,0.00000000
0.00459177,0.99992000,0.08705489,0.97690000,0.00000000
