activation: relu, batch_size: 50, learning_rate: 0.10, number_epochs: 100, init: GlorotUniformInit, time: 394.83
error(train),acc(train),error(valid),acc(valid),params_penalty
2.74376128,0.08282000,2.74597114,0.08210000,0.00000000
0.11336872,0.96600000,0.12718070,0.96240000,0.00000000
0.07199751,0.97816000,0.10615870,0.96970000,0.00000000
0.05401796,0.98324000,0.09889859,0.97310000,0.00000000
0.03970155,0.98804000,0.08960717,0.97440000,0.00000000
0.02925877,0.99116000,0.08759915,0.97580000,0.00000000
0.02630612,0.99224000,0.09901269,0.97410000,0.00000000
0.02788459,0.99076000,0.10680803,0.97260000,0.00000000
0.01843027,0.99444000,0.10136623,0.97570000,0.00000000
0.00808235,0.99818000,0.09008538,0.97940000,0.00000000
0.00773915,0.99838000,0.10007861,0.97810000,0.00000000
0.00822146,0.99748000,0.09429892,0.97780000,0.00000000
0.00187648,0.99980000,0.09074133,0.97990000,0.00000000
0.00202772,0.99984000,0.09493239,0.97940000,0.00000000
0.00102505,0.99998000,0.09427680,0.98030000,0.00000000
0.00070322,1.00000000,0.09467333,0.98120000,0.00000000
0.00061584,1.00000000,0.09615957,0.98140000,0.00000000
0.00054835,1.00000000,0.09795168,0.98110000,0.00000000
0.00051048,1.00000000,0.09875051,0.98090000,0.00000000
0.00046176,1.00000000,0.09943336,0.98120000,0.00000000
0.00041815,1.00000000,0.10016003,0.98120000,0.00000000
0.00038805,1.00000000,0.10197694,0.98100000,0.00000000
0.00037291,1.00000000,0.10282678,0.98040000,0.00000000
0.00034172,1.00000000,0.10362174,0.98090000,0.00000000
0.00031942,1.00000000,0.10389021,0.98080000,0.00000000
0.00030982,1.00000000,0.10420516,0.98110000,0.00000000
0.00028675,1.00000000,0.10567069,0.98100000,0.00000000
0.00027214,1.00000000,0.10603381,0.98050000,0.00000000
0.00026129,1.00000000,0.10641787,0.98120000,0.00000000
0.00024960,1.00000000,0.10726331,0.98090000,0.00000000
0.00023653,1.00000000,0.10758623,0.98090000,0.00000000
0.00022729,1.00000000,0.10859347,0.98080000,0.00000000
0.00022048,1.00000000,0.10837249,0.98120000,0.00000000
0.00020816,1.00000000,0.10929145,0.98090000,0.00000000
0.00020133,1.00000000,0.10960128,0.98110000,0.00000000
0.00019282,1.00000000,0.11041873,0.98110000,0.00000000
0.00018730,1.00000000,0.11065593,0.98090000,0.00000000
0.00018073,1.00000000,0.11061411,0.98110000,0.00000000
0.00017452,1.00000000,0.11123230,0.98110000,0.00000000
0.00016916,1.00000000,0.11196166,0.98100000,0.00000000
0.00016381,1.00000000,0.11190829,0.98100000,0.00000000
0.00015926,1.00000000,0.11247254,0.98090000,0.00000000
0.00015519,1.00000000,0.11296828,0.98080000,0.00000000
0.00014954,1.00000000,0.11357960,0.98090000,0.00000000
0.00014599,1.00000000,0.11398774,0.98060000,0.00000000
0.00014116,1.00000000,0.11405330,0.98120000,0.00000000
0.00013805,1.00000000,0.11443195,0.98080000,0.00000000
0.00013436,1.00000000,0.11501945,0.98090000,0.00000000
0.00013067,1.00000000,0.11513035,0.98100000,0.00000000
0.00012728,1.00000000,0.11553581,0.98100000,0.00000000
0.00012416,1.00000000,0.11571559,0.98090000,0.00000000
0.00012125,1.00000000,0.11591354,0.98120000,0.00000000
0.00011808,1.00000000,0.11631031,0.98110000,0.00000000
0.00011594,1.00000000,0.11652861,0.98110000,0.00000000
0.00011299,1.00000000,0.11706040,0.98110000,0.00000000
0.00011039,1.00000000,0.11700617,0.98100000,0.00000000
0.00010785,1.00000000,0.11730022,0.98110000,0.00000000
0.00010571,1.00000000,0.11799568,0.98090000,0.00000000
0.00010351,1.00000000,0.11817620,0.98110000,0.00000000
0.00010134,1.00000000,0.11822950,0.98100000,0.00000000
0.00009923,1.00000000,0.11875270,0.98090000,0.00000000
0.00009764,1.00000000,0.11887702,0.98110000,0.00000000
0.00009558,1.00000000,0.11912266,0.98100000,0.00000000
0.00009389,1.00000000,0.11951888,0.98080000,0.00000000
0.00009187,1.00000000,0.11967963,0.98100000,0.00000000
0.00009041,1.00000000,0.11981449,0.98100000,0.00000000
0.00008884,1.00000000,0.11997790,0.98080000,0.00000000
0.00008697,1.00000000,0.12045916,0.98090000,0.00000000
0.00008568,1.00000000,0.12083358,0.98090000,0.00000000
0.00008383,1.00000000,0.12081807,0.98100000,0.00000000
0.00008265,1.00000000,0.12112816,0.98080000,0.00000000
0.00008129,1.00000000,0.12108711,0.98080000,0.00000000
0.00007969,1.00000000,0.12146731,0.98110000,0.00000000
0.00007848,1.00000000,0.12156925,0.98100000,0.00000000
0.00007723,1.00000000,0.12202491,0.98080000,0.00000000
0.00007605,1.00000000,0.12207409,0.98100000,0.00000000
0.00007507,1.00000000,0.12238843,0.98090000,0.00000000
0.00007361,1.00000000,0.12238208,0.98100000,0.00000000
0.00007242,1.00000000,0.12256822,0.98100000,0.00000000
0.00007174,1.00000000,0.12287027,0.98090000,0.00000000
0.00007027,1.00000000,0.12306805,0.98090000,0.00000000
0.00006928,1.00000000,0.12326129,0.98100000,0.00000000
0.00006823,1.00000000,0.12344719,0.98090000,0.00000000
0.00006730,1.00000000,0.12354245,0.98080000,0.00000000
0.00006647,1.00000000,0.12388252,0.98070000,0.00000000
0.00006537,1.00000000,0.12408393,0.98080000,0.00000000
