activation: selu, batch_size: 50, learning_rate: 0.05, number_epochs: 100, init: GlorotUniformInit, time: 238.69
error(train),acc(train),error(valid),acc(valid),params_penalty
2.31347490,0.12144000,2.30774975,0.12740000,0.00000000
0.18623649,0.94508000,0.17943617,0.94810000,0.00000000
0.11817471,0.96500000,0.12636469,0.96330000,0.00000000
0.08603455,0.97454000,0.10450608,0.96940000,0.00000000
0.06924408,0.97954000,0.09761118,0.97070000,0.00000000
0.05388211,0.98390000,0.09286194,0.97290000,0.00000000
0.04591055,0.98652000,0.09119912,0.97300000,0.00000000
0.03402627,0.99020000,0.08002662,0.97740000,0.00000000
0.02866183,0.99248000,0.08176444,0.97590000,0.00000000
0.02623295,0.99246000,0.08542432,0.97590000,0.00000000
0.01995269,0.99452000,0.08432166,0.97560000,0.00000000
0.01777450,0.99554000,0.09002866,0.97580000,0.00000000
0.01342417,0.99710000,0.08695273,0.97680000,0.00000000
0.01133198,0.99744000,0.09009431,0.97610000,0.00000000
0.01020965,0.99758000,0.08504503,0.97890000,0.00000000
0.00701435,0.99900000,0.08703619,0.97750000,0.00000000
0.00565615,0.99918000,0.08974791,0.97700000,0.00000000
0.00530924,0.99956000,0.09318190,0.97670000,0.00000000
0.00402244,0.99956000,0.09005907,0.97690000,0.00000000
0.00284157,0.99992000,0.09166980,0.97830000,0.00000000
0.00286456,0.99976000,0.09517179,0.97790000,0.00000000
0.00206762,0.99992000,0.09258887,0.97840000,0.00000000
0.00185412,0.99998000,0.09225054,0.97880000,0.00000000
0.00156827,0.99994000,0.09447633,0.97760000,0.00000000
0.00220542,0.99986000,0.09798567,0.97740000,0.00000000
0.00128295,0.99998000,0.09406362,0.97840000,0.00000000
0.00146568,0.99992000,0.09638027,0.97840000,0.00000000
0.00113218,1.00000000,0.09886157,0.97790000,0.00000000
0.00101133,1.00000000,0.09888975,0.97820000,0.00000000
0.00092577,1.00000000,0.09955793,0.97800000,0.00000000
0.00090695,1.00000000,0.10043497,0.97860000,0.00000000
0.00081600,1.00000000,0.10121095,0.97820000,0.00000000
0.00077608,1.00000000,0.10124166,0.97810000,0.00000000
0.00076393,1.00000000,0.10187874,0.97790000,0.00000000
0.00070928,1.00000000,0.10292394,0.97790000,0.00000000
0.00066383,1.00000000,0.10291972,0.97830000,0.00000000
0.00064426,1.00000000,0.10492717,0.97790000,0.00000000
0.00060604,1.00000000,0.10390498,0.97780000,0.00000000
0.00058469,1.00000000,0.10604447,0.97810000,0.00000000
0.00055355,1.00000000,0.10558377,0.97820000,0.00000000
0.00054127,1.00000000,0.10543262,0.97800000,0.00000000
0.00052169,1.00000000,0.10707295,0.97770000,0.00000000
0.00048856,1.00000000,0.10735427,0.97800000,0.00000000
0.00047535,1.00000000,0.10769569,0.97810000,0.00000000
0.00046007,1.00000000,0.10813756,0.97790000,0.00000000
0.00044893,1.00000000,0.10814213,0.97840000,0.00000000
0.00042466,1.00000000,0.10897358,0.97820000,0.00000000
0.00041669,1.00000000,0.10947398,0.97800000,0.00000000
0.00039789,1.00000000,0.11048266,0.97840000,0.00000000
0.00038554,1.00000000,0.11013388,0.97800000,0.00000000
0.00037804,1.00000000,0.11068821,0.97810000,0.00000000
0.00036707,1.00000000,0.11146569,0.97790000,0.00000000
0.00035354,1.00000000,0.11108732,0.97810000,0.00000000
0.00034683,1.00000000,0.11194713,0.97800000,0.00000000
0.00033557,1.00000000,0.11179090,0.97770000,0.00000000
0.00032337,1.00000000,0.11239723,0.97810000,0.00000000
0.00031605,1.00000000,0.11315731,0.97820000,0.00000000
0.00030954,1.00000000,0.11343394,0.97790000,0.00000000
0.00030472,1.00000000,0.11292138,0.97810000,0.00000000
0.00029582,1.00000000,0.11331223,0.97820000,0.00000000
0.00028604,1.00000000,0.11430711,0.97780000,0.00000000
0.00028011,1.00000000,0.11424612,0.97760000,0.00000000
0.00027121,1.00000000,0.11454704,0.97780000,0.00000000
0.00026799,1.00000000,0.11506232,0.97810000,0.00000000
0.00025969,1.00000000,0.11526732,0.97790000,0.00000000
0.00025483,1.00000000,0.11543813,0.97810000,0.00000000
0.00024934,1.00000000,0.11562240,0.97780000,0.00000000
0.00024366,1.00000000,0.11624978,0.97800000,0.00000000
0.00023913,1.00000000,0.11682440,0.97790000,0.00000000
0.00023643,1.00000000,0.11642641,0.97820000,0.00000000
0.00022910,1.00000000,0.11703664,0.97790000,0.00000000
0.00022614,1.00000000,0.11778680,0.97800000,0.00000000
0.00021953,1.00000000,0.11726755,0.97800000,0.00000000
0.00021630,1.00000000,0.11809706,0.97780000,0.00000000
0.00021224,1.00000000,0.11806967,0.97780000,0.00000000
0.00020763,1.00000000,0.11822595,0.97810000,0.00000000
0.00020396,1.00000000,0.11839628,0.97790000,0.00000000
0.00020151,1.00000000,0.11887385,0.97820000,0.00000000
0.00019668,1.00000000,0.11910033,0.97800000,0.00000000
0.00019377,1.00000000,0.11904887,0.97790000,0.00000000
0.00019060,1.00000000,0.11948516,0.97780000,0.00000000
0.00018848,1.00000000,0.11993561,0.97750000,0.00000000
0.00018385,1.00000000,0.11997941,0.97770000,0.00000000
0.00018045,1.00000000,0.12022865,0.97790000,0.00000000
0.00017803,1.00000000,0.12024091,0.97790000,0.00000000
0.00017458,1.00000000,0.12089868,0.97790000,0.00000000
0.00017287,1.00000000,0.12100986,0.97820000,0.00000000
0.00016947,1.00000000,0.12097083,0.97820000,0.00000000
0.00016634,1.00000000,0.12126422,0.97810000,0.00000000
0.00016512,1.00000000,0.12129923,0.97800000,0.00000000
0.00016164,1.00000000,0.12157939,0.97810000,0.00000000
0.00015958,1.00000000,0.12217758,0.97800000,0.00000000
0.00015682,1.00000000,0.12198688,0.97800000,0.00000000
0.00015493,1.00000000,0.12229891,0.97800000,0.00000000
0.00015291,1.00000000,0.12231643,0.97780000,0.00000000
0.00015061,1.00000000,0.12251763,0.97780000,0.00000000
0.00014842,1.00000000,0.12310933,0.97810000,0.00000000
0.00014648,1.00000000,0.12288092,0.97790000,0.00000000
0.00014427,1.00000000,0.12337217,0.97800000,0.00000000
0.00014198,1.00000000,0.12328082,0.97800000,0.00000000
0.00014057,1.00000000,0.12341399,0.97810000,0.00000000
