batch_size: 50, learning_rate: 0.01, number_epochs: 100, weights_penalty_coeff: 0.000000,  biases_penalty_coeff: 0.000000,time: 1937.19
error(train),acc(train),error(valid),acc(valid),params_penalty
2.30286207,0.08512000,2.30262244,0.08330000,0.00000000
0.21607556,0.93096000,0.15509956,0.95100000,0.00000000
0.15496308,0.95240000,0.12222494,0.96320000,0.00000000
0.12058283,0.96156000,0.09908286,0.96920000,0.00000000
0.11331614,0.96562000,0.09721117,0.97030000,0.00000000
0.10562194,0.96698000,0.09458941,0.97280000,0.00000000
0.08791402,0.97288000,0.07921649,0.97450000,0.00000000
0.07800429,0.97556000,0.07351120,0.97880000,0.00000000
0.07161872,0.97694000,0.07526889,0.97780000,0.00000000
0.07274415,0.97738000,0.08120853,0.97580000,0.00000000
0.07730441,0.97598000,0.08086318,0.97680000,0.00000000
0.06632585,0.97900000,0.07233167,0.97640000,0.00000000
0.05661881,0.98230000,0.07675721,0.97840000,0.00000000
0.05627482,0.98178000,0.06972221,0.98100000,0.00000000
0.05190599,0.98352000,0.07060513,0.98080000,0.00000000
0.05488713,0.98304000,0.06918900,0.98100000,0.00000000
0.05298317,0.98340000,0.07397448,0.97840000,0.00000000
0.04867311,0.98494000,0.06694197,0.98110000,0.00000000
0.04940415,0.98430000,0.07668360,0.97910000,0.00000000
0.04416246,0.98614000,0.06860426,0.98160000,0.00000000
0.03836810,0.98842000,0.06368113,0.98280000,0.00000000
0.04536669,0.98504000,0.07492230,0.98030000,0.00000000
0.04403251,0.98628000,0.06638369,0.98240000,0.00000000
0.03878462,0.98774000,0.06518226,0.98130000,0.00000000
0.03974535,0.98786000,0.06814569,0.98140000,0.00000000
0.03825020,0.98778000,0.06779723,0.98230000,0.00000000
0.03990654,0.98696000,0.06636168,0.98260000,0.00000000
0.04515179,0.98524000,0.07831876,0.98000000,0.00000000
0.03534698,0.98854000,0.07425112,0.98160000,0.00000000
0.03915089,0.98736000,0.07953469,0.97930000,0.00000000
0.03766033,0.98818000,0.07179904,0.98010000,0.00000000
0.03482075,0.98854000,0.06868433,0.98170000,0.00000000
0.04504226,0.98592000,0.08417334,0.97760000,0.00000000
0.03439323,0.98916000,0.07790409,0.98010000,0.00000000
0.03275308,0.98984000,0.06708424,0.98310000,0.00000000
0.03898428,0.98728000,0.07502620,0.98130000,0.00000000
0.03505268,0.98880000,0.07147637,0.98220000,0.00000000
0.03503910,0.98888000,0.07316944,0.98200000,0.00000000
0.02932000,0.99074000,0.07032262,0.98250000,0.00000000
0.02948312,0.99056000,0.06712527,0.98290000,0.00000000
0.02934723,0.99116000,0.06807311,0.98380000,0.00000000
0.03102924,0.98996000,0.07929666,0.98150000,0.00000000
0.02406047,0.99248000,0.06868292,0.98290000,0.00000000
0.02911044,0.99032000,0.07701593,0.98180000,0.00000000
0.02580472,0.99146000,0.07336914,0.98440000,0.00000000
0.02531681,0.99176000,0.07439829,0.98310000,0.00000000
0.03165544,0.98968000,0.07761501,0.98310000,0.00000000
0.03141254,0.98984000,0.07063446,0.98110000,0.00000000
0.02406618,0.99254000,0.06786789,0.98450000,0.00000000
0.02392464,0.99228000,0.07007700,0.98420000,0.00000000
0.02468680,0.99216000,0.07437341,0.98380000,0.00000000
0.03116535,0.99004000,0.08707967,0.98090000,0.00000000
0.02555890,0.99170000,0.07738100,0.98230000,0.00000000
0.02535322,0.99200000,0.06827459,0.98380000,0.00000000
0.02313800,0.99252000,0.07815654,0.98290000,0.00000000
0.02369077,0.99262000,0.06909843,0.98540000,0.00000000
0.02190481,0.99258000,0.07014193,0.98350000,0.00000000
0.02357094,0.99280000,0.07151175,0.98300000,0.00000000
0.02526838,0.99170000,0.08362715,0.98080000,0.00000000
0.02539862,0.99192000,0.07416909,0.98250000,0.00000000
0.02449938,0.99240000,0.08096550,0.98370000,0.00000000
0.03234611,0.98998000,0.09055471,0.98040000,0.00000000
0.02497346,0.99176000,0.08208221,0.98170000,0.00000000
0.02412740,0.99230000,0.08571642,0.98130000,0.00000000
0.02204837,0.99280000,0.08649333,0.98110000,0.00000000
0.02297604,0.99270000,0.07286504,0.98440000,0.00000000
0.02297725,0.99282000,0.08238773,0.98240000,0.00000000
0.02610489,0.99158000,0.08718110,0.98160000,0.00000000
0.02112835,0.99344000,0.07802320,0.98350000,0.00000000
0.02350366,0.99236000,0.07880634,0.98340000,0.00000000
0.02067098,0.99358000,0.07462830,0.98440000,0.00000000
0.02080768,0.99320000,0.07310582,0.98400000,0.00000000
0.01924868,0.99372000,0.07833821,0.98370000,0.00000000
0.01961383,0.99374000,0.07877656,0.98480000,0.00000000
0.02114222,0.99346000,0.08028573,0.98400000,0.00000000
0.02309872,0.99220000,0.07881126,0.98270000,0.00000000
0.02004414,0.99404000,0.08493405,0.98260000,0.00000000
0.01983144,0.99342000,0.08011314,0.98370000,0.00000000
0.01807992,0.99426000,0.07826743,0.98300000,0.00000000
0.01889873,0.99394000,0.08616244,0.98270000,0.00000000
0.01935292,0.99354000,0.08235902,0.98310000,0.00000000
0.01665016,0.99440000,0.07525957,0.98470000,0.00000000
0.02278449,0.99306000,0.09634087,0.98100000,0.00000000
0.02225993,0.99256000,0.08519933,0.98290000,0.00000000
0.01776652,0.99394000,0.08458922,0.98260000,0.00000000
0.01530455,0.99512000,0.08474277,0.98440000,0.00000000
0.02054942,0.99376000,0.09572575,0.98150000,0.00000000
0.01998471,0.99374000,0.08603209,0.98260000,0.00000000
0.01548473,0.99496000,0.08450994,0.98310000,0.00000000
0.02247010,0.99264000,0.08512667,0.98150000,0.00000000
0.01758117,0.99432000,0.09079575,0.98240000,0.00000000
0.01741404,0.99460000,0.08857025,0.98240000,0.00000000
0.01791989,0.99454000,0.08960490,0.98230000,0.00000000
0.01987837,0.99370000,0.09197663,0.98230000,0.00000000
0.01640488,0.99446000,0.08794616,0.98320000,0.00000000
0.01897949,0.99402000,0.09739068,0.98090000,0.00000000
0.01466182,0.99538000,0.08982391,0.98390000,0.00000000
0.02046312,0.99362000,0.09217955,0.98280000,0.00000000
0.01580257,0.99528000,0.09127769,0.98240000,0.00000000
0.01541060,0.99488000,0.09127690,0.98380000,0.00000000
0.01469994,0.99540000,0.08625155,0.98300000,0.00000000
