batch_size: 50, learning_rate: 0.01, number_epochs: 100, weights_penalty_coeff: 0.001000,  biases_penalty_coeff: 0.001000,time: 325.19
error(train),acc(train),error(valid),acc(valid),params_penalty
2.29657434,0.11276000,2.29874409,0.10990000,2.10071590
0.27858434,0.91950000,0.26267801,0.92590000,0.39430286
0.23447821,0.93084000,0.22684820,0.93470000,0.33739539
0.18780223,0.94476000,0.18607950,0.94610000,0.30650454
0.18097999,0.94612000,0.17918242,0.94860000,0.30543469
0.19869255,0.94152000,0.18855893,0.94440000,0.28936623
0.17925016,0.94624000,0.16938176,0.94960000,0.29154480
0.16780484,0.94976000,0.16542870,0.95180000,0.28929398
0.16821711,0.94868000,0.16400756,0.95220000,0.29055867
0.17305819,0.94896000,0.17383485,0.95130000,0.28147050
0.15092858,0.95484000,0.14926579,0.95740000,0.28349056
0.15402833,0.95294000,0.15071447,0.95710000,0.27423064
0.15777117,0.95316000,0.15545124,0.95450000,0.27550400
0.17597773,0.94488000,0.17277079,0.94880000,0.27063456
0.16737805,0.94972000,0.16472815,0.94850000,0.28276852
0.17957585,0.94514000,0.17168498,0.94800000,0.27878756
0.15096733,0.95424000,0.15063880,0.95490000,0.28183719
0.17324104,0.94798000,0.16498285,0.95220000,0.27119673
0.16012274,0.95154000,0.16210705,0.95030000,0.27319953
0.15958513,0.95180000,0.15659286,0.95440000,0.27185386
0.16989351,0.94978000,0.16004606,0.95180000,0.27685037
0.15762687,0.95194000,0.15188862,0.95340000,0.27414717
0.16193004,0.94962000,0.16266542,0.95080000,0.27751957
0.16422353,0.95044000,0.15565920,0.95390000,0.28017716
0.15291462,0.95518000,0.14549003,0.95650000,0.26637648
0.18126351,0.94472000,0.18341056,0.94380000,0.27017247
0.15915642,0.95166000,0.15985463,0.95080000,0.26552894
0.15904436,0.95222000,0.15592108,0.95360000,0.26781339
0.16794839,0.94784000,0.16388018,0.95050000,0.26951046
0.14952100,0.95456000,0.15033935,0.95480000,0.27016748
0.18973133,0.93994000,0.17857700,0.94360000,0.27142223
0.14434438,0.95634000,0.14196346,0.95780000,0.26729536
0.16756141,0.94944000,0.16198240,0.95180000,0.27078474
0.17590082,0.94548000,0.16443725,0.95090000,0.26672277
0.17435289,0.94552000,0.16985120,0.94860000,0.27126129
0.15645909,0.95234000,0.15663209,0.95490000,0.26909215
0.15239642,0.95320000,0.14744535,0.95610000,0.26589437
0.16173648,0.95106000,0.16185386,0.95000000,0.26734201
0.16391083,0.95054000,0.16291122,0.95170000,0.27268178
0.14739845,0.95352000,0.14603091,0.95500000,0.26506713
0.17015018,0.94868000,0.17184530,0.95020000,0.26311173
0.16304100,0.95086000,0.16373300,0.95030000,0.26627747
0.14394704,0.95728000,0.14392312,0.95680000,0.26433428
0.16312165,0.95128000,0.15391317,0.95380000,0.26930179
0.14704781,0.95640000,0.14100031,0.95890000,0.26994957
0.17473903,0.94486000,0.16653713,0.94850000,0.26573065
0.16050297,0.95198000,0.15455340,0.95410000,0.26451337
0.15180772,0.95468000,0.14813923,0.95620000,0.26503764
0.19537866,0.93928000,0.18197959,0.94550000,0.27153453
0.16514184,0.94932000,0.16343835,0.95080000,0.27218487
0.17246791,0.94570000,0.17217230,0.94770000,0.27061409
0.18902135,0.94162000,0.17760390,0.94720000,0.26858100
0.16907735,0.94614000,0.16011257,0.95100000,0.26807298
0.16624204,0.94862000,0.16490797,0.94930000,0.26677981
0.14993676,0.95484000,0.14722898,0.95680000,0.26752804
0.16013036,0.95218000,0.16189495,0.95170000,0.26375062
0.15115800,0.95420000,0.15491591,0.95260000,0.26739589
0.15551673,0.95216000,0.15923324,0.94960000,0.26689284
0.14513624,0.95572000,0.14400681,0.95650000,0.26160425
0.16750549,0.94780000,0.16497644,0.94930000,0.26259268
0.15132435,0.95374000,0.14470163,0.95670000,0.26608250
0.15446760,0.95310000,0.15997992,0.94960000,0.26688353
0.18042246,0.94440000,0.18164958,0.94560000,0.26869479
0.15135331,0.95332000,0.14385811,0.95640000,0.26107092
0.15866248,0.95318000,0.15451051,0.95390000,0.26701930
0.16154441,0.95074000,0.15824478,0.95220000,0.26677969
0.14991701,0.95640000,0.15095358,0.95570000,0.26394491
0.16931263,0.94928000,0.16704117,0.95110000,0.26620425
0.18273140,0.94502000,0.17402761,0.94720000,0.27120557
0.15035976,0.95478000,0.14432619,0.95670000,0.26954464
0.13658403,0.95936000,0.14009955,0.95850000,0.26456893
0.16125081,0.95164000,0.15549223,0.95400000,0.26953287
0.16117405,0.95154000,0.16024250,0.95240000,0.26541113
0.17044896,0.94934000,0.16325948,0.95200000,0.26836204
0.17709157,0.94684000,0.17149225,0.94750000,0.27609441
0.15752643,0.95216000,0.15358068,0.95250000,0.26218966
0.17244233,0.94858000,0.16723219,0.94890000,0.26775798
0.15084194,0.95516000,0.14620038,0.95750000,0.26679394
0.16491873,0.94870000,0.16608172,0.95050000,0.26861397
0.14887803,0.95546000,0.14731049,0.95550000,0.26322355
0.15696733,0.95302000,0.15367268,0.95420000,0.26559168
0.16129915,0.95040000,0.16433103,0.94910000,0.26870645
0.18667182,0.94210000,0.18073946,0.94530000,0.26821545
0.17936372,0.94794000,0.17044770,0.95010000,0.26586032
0.16506049,0.95014000,0.16012221,0.95060000,0.26604626
0.14189792,0.95798000,0.13591750,0.95960000,0.26759103
0.17278094,0.94920000,0.17701625,0.94780000,0.26887021
0.15432102,0.95258000,0.15133202,0.95280000,0.26706322
0.15085603,0.95442000,0.14921726,0.95320000,0.27015016
0.14834316,0.95524000,0.14282616,0.95620000,0.26755551
0.18689347,0.94338000,0.17749127,0.94820000,0.27727047
0.16819394,0.94792000,0.16108705,0.95000000,0.27095053
0.17043814,0.94792000,0.16812351,0.94960000,0.27367105
0.15559630,0.95366000,0.15227220,0.95380000,0.26318495
0.14888208,0.95626000,0.14752287,0.95610000,0.26872926
0.14054279,0.95850000,0.13979965,0.95740000,0.26451988
0.15940116,0.95094000,0.15720851,0.95150000,0.27139332
0.17088731,0.94792000,0.16567713,0.94980000,0.26440214
0.15220251,0.95356000,0.15393166,0.95300000,0.26586194
0.17072941,0.94788000,0.16661130,0.94990000,0.26417604
0.16099109,0.95040000,0.15968417,0.95270000,0.26609690
