error(train),acc(train),error(valid),acc(valid),params_penalty
2.94549866,0.11156000,2.93323077,0.11500000,0.00000000
1.07717835,0.63300000,1.00682213,0.65580000,0.00000000
0.56731836,0.81318000,0.53341214,0.82200000,0.00000000
0.33433412,0.89480000,0.31170762,0.90170000,0.00000000
0.46964607,0.84864000,0.43993035,0.85390000,0.00000000
0.25217432,0.92058000,0.24133930,0.92460000,0.00000000
0.23452692,0.92530000,0.23338354,0.92640000,0.00000000
0.21216043,0.93400000,0.21387217,0.93400000,0.00000000
0.19234189,0.94008000,0.19843749,0.93880000,0.00000000
0.17221965,0.94642000,0.18705068,0.94400000,0.00000000
0.16080919,0.94858000,0.17046823,0.94730000,0.00000000
0.20065243,0.93622000,0.21013240,0.93550000,0.00000000
0.14191342,0.95466000,0.16084969,0.95180000,0.00000000
0.15652512,0.94970000,0.17710452,0.94520000,0.00000000
0.17063710,0.94594000,0.18824819,0.94280000,0.00000000
0.17879481,0.94386000,0.19989142,0.94140000,0.00000000
0.15883837,0.94808000,0.18608413,0.94660000,0.00000000
0.12939326,0.95876000,0.15172723,0.95470000,0.00000000
0.11453480,0.96316000,0.14835577,0.95580000,0.00000000
0.11894749,0.96256000,0.15145685,0.95590000,0.00000000
0.10442422,0.96722000,0.13879651,0.95910000,0.00000000
0.10980183,0.96630000,0.14440901,0.95750000,0.00000000
0.11558166,0.96278000,0.15390153,0.95470000,0.00000000
0.10094865,0.96786000,0.14159311,0.95920000,0.00000000
0.11739260,0.96208000,0.16201796,0.95430000,0.00000000
0.11837208,0.96178000,0.15527351,0.95380000,0.00000000
0.09977574,0.96810000,0.14577275,0.95790000,0.00000000
0.09108034,0.97056000,0.14094510,0.96010000,0.00000000
0.08507615,0.97194000,0.13456787,0.96040000,0.00000000
0.07898825,0.97520000,0.13012650,0.96270000,0.00000000
0.07320366,0.97670000,0.12445849,0.96570000,0.00000000
0.08571055,0.97278000,0.14133450,0.96180000,0.00000000
0.09149900,0.97204000,0.14657712,0.96030000,0.00000000
0.11258967,0.96366000,0.16155887,0.95330000,0.00000000
0.06925279,0.97790000,0.12885246,0.96350000,0.00000000
0.06905910,0.97802000,0.13153268,0.96330000,0.00000000
0.07064681,0.97764000,0.12444435,0.96490000,0.00000000
0.06695216,0.97878000,0.12924727,0.96400000,0.00000000
0.07489563,0.97502000,0.13704518,0.96420000,0.00000000
0.06663142,0.97826000,0.13338666,0.96360000,0.00000000
0.06252909,0.97968000,0.13342798,0.96370000,0.00000000
0.05923154,0.98108000,0.13436431,0.96630000,0.00000000
0.06522265,0.97878000,0.13594144,0.96350000,0.00000000
0.05095634,0.98350000,0.12489640,0.96570000,0.00000000
0.06156076,0.98012000,0.13631712,0.96480000,0.00000000
0.06655852,0.97732000,0.14337016,0.96320000,0.00000000
0.05240193,0.98312000,0.13169172,0.96540000,0.00000000
0.07086135,0.97686000,0.15356379,0.95750000,0.00000000
0.05200906,0.98300000,0.12798691,0.96800000,0.00000000
0.04310987,0.98628000,0.12976607,0.96630000,0.00000000
0.04775017,0.98482000,0.12982053,0.96650000,0.00000000
