error(train),acc(train),error(valid),acc(valid),params_penalty
10.53872226,0.06146000,10.52309983,0.05160000,0.00000000
0.55037035,0.87358000,0.52211813,0.87900000,0.00000000
0.44182343,0.88900000,0.42352422,0.89180000,0.00000000
0.38663468,0.89528000,0.38513627,0.89850000,0.00000000
0.35972652,0.89684000,0.35520692,0.90110000,0.00000000
0.32527717,0.90956000,0.32319063,0.91160000,0.00000000
0.34361269,0.90262000,0.33918238,0.90600000,0.00000000
0.29971559,0.91442000,0.29930109,0.91480000,0.00000000
0.28339127,0.91990000,0.28018848,0.92330000,0.00000000
0.26939651,0.92332000,0.27467976,0.92210000,0.00000000
0.25976164,0.92640000,0.26949630,0.92650000,0.00000000
0.25452163,0.92704000,0.26545532,0.92460000,0.00000000
0.24129344,0.93096000,0.24373593,0.93500000,0.00000000
0.25708358,0.92618000,0.25724143,0.92830000,0.00000000
0.22679742,0.93504000,0.23912968,0.93360000,0.00000000
0.21722577,0.93750000,0.23135383,0.93590000,0.00000000
0.24205608,0.92866000,0.26006830,0.92890000,0.00000000
0.21000320,0.93898000,0.22373527,0.93790000,0.00000000
0.20211237,0.94080000,0.21853545,0.93780000,0.00000000
0.19542396,0.94260000,0.21440633,0.94070000,0.00000000
0.21802592,0.93618000,0.23088636,0.93670000,0.00000000
0.18947820,0.94474000,0.21268992,0.94100000,0.00000000
0.18630138,0.94458000,0.20887158,0.94120000,0.00000000
0.18567999,0.94504000,0.20975720,0.94080000,0.00000000
0.17263024,0.94880000,0.19938378,0.94510000,0.00000000
0.19007896,0.94246000,0.21437274,0.94000000,0.00000000
0.16664249,0.95088000,0.19650599,0.94590000,0.00000000
0.16430963,0.95166000,0.19718741,0.94350000,0.00000000
0.15864537,0.95300000,0.18689417,0.94830000,0.00000000
0.16084716,0.95248000,0.19569411,0.94490000,0.00000000
0.15644909,0.95316000,0.19160999,0.94520000,0.00000000
0.15651140,0.95280000,0.18901003,0.94850000,0.00000000
0.15379358,0.95400000,0.18667831,0.94840000,0.00000000
0.15587390,0.95316000,0.19062150,0.94770000,0.00000000
0.14385927,0.95646000,0.18018811,0.95100000,0.00000000
0.13801827,0.95844000,0.17983190,0.95010000,0.00000000
0.14264737,0.95704000,0.18125875,0.95180000,0.00000000
0.13834121,0.95868000,0.18111180,0.95010000,0.00000000
0.13880804,0.95792000,0.18438647,0.95000000,0.00000000
0.13195926,0.96036000,0.17735841,0.95270000,0.00000000
0.13282410,0.96070000,0.17957908,0.95180000,0.00000000
0.12736378,0.96180000,0.17118928,0.95420000,0.00000000
0.12405911,0.96380000,0.17230333,0.95520000,0.00000000
0.12037058,0.96376000,0.16978018,0.95420000,0.00000000
0.11836834,0.96534000,0.16870452,0.95540000,0.00000000
0.12505050,0.96228000,0.17766417,0.95240000,0.00000000
0.11954573,0.96436000,0.17065968,0.95470000,0.00000000
0.11652838,0.96504000,0.16936946,0.95420000,0.00000000
0.12061950,0.96372000,0.17233433,0.95410000,0.00000000
0.11514954,0.96626000,0.16884850,0.95690000,0.00000000
0.10816277,0.96780000,0.16828456,0.95640000,0.00000000
