error(train),acc(train),error(valid),acc(valid),params_penalty
2.30668508,0.07028000,2.30772258,0.06780000,0.00000000
0.87468609,0.70360000,0.83360684,0.72120000,0.00000000
0.54053515,0.81956000,0.51315975,0.82950000,0.00000000
0.29537334,0.90760000,0.27499505,0.91210000,0.00000000
0.38622420,0.87106000,0.36334185,0.87880000,0.00000000
0.22381678,0.92848000,0.21463150,0.93280000,0.00000000
0.18107203,0.94348000,0.18454668,0.94270000,0.00000000
0.17354027,0.94454000,0.17839828,0.94390000,0.00000000
0.17327469,0.94464000,0.18696153,0.94000000,0.00000000
0.13412412,0.95780000,0.15305759,0.95070000,0.00000000
0.13892994,0.95602000,0.15812085,0.94900000,0.00000000
0.16233787,0.94830000,0.17896875,0.94470000,0.00000000
0.10373470,0.96754000,0.13331162,0.95990000,0.00000000
0.11427559,0.96338000,0.14409207,0.95660000,0.00000000
0.12157359,0.96124000,0.15457359,0.95380000,0.00000000
0.09335974,0.97010000,0.13542534,0.95940000,0.00000000
0.10935945,0.96462000,0.14832288,0.95700000,0.00000000
0.07434440,0.97614000,0.11948089,0.96460000,0.00000000
0.08007609,0.97422000,0.12819756,0.96280000,0.00000000
0.07714340,0.97422000,0.12831659,0.96110000,0.00000000
0.07080051,0.97756000,0.12598509,0.96250000,0.00000000
0.06633659,0.97884000,0.11988077,0.96350000,0.00000000
0.05805072,0.98040000,0.11568204,0.96810000,0.00000000
0.05867894,0.98124000,0.11896952,0.96420000,0.00000000
0.05857632,0.98122000,0.12539925,0.96270000,0.00000000
0.06002243,0.97964000,0.12627386,0.96620000,0.00000000
0.05387475,0.98212000,0.12602173,0.96440000,0.00000000
0.05665607,0.98170000,0.12669646,0.96560000,0.00000000
0.04994971,0.98310000,0.12479884,0.96410000,0.00000000
0.04697707,0.98434000,0.12915932,0.96630000,0.00000000
0.04705232,0.98486000,0.12484871,0.96790000,0.00000000
0.05422912,0.98150000,0.12818277,0.96330000,0.00000000
0.04028834,0.98634000,0.12507106,0.96670000,0.00000000
0.07457576,0.97468000,0.15283537,0.96020000,0.00000000
0.02755670,0.99152000,0.11388782,0.96960000,0.00000000
0.05442029,0.98264000,0.14485311,0.96630000,0.00000000
0.03891545,0.98642000,0.12838004,0.96830000,0.00000000
0.03998288,0.98598000,0.13425982,0.96660000,0.00000000
0.02343884,0.99262000,0.11382631,0.97110000,0.00000000
0.03342655,0.98854000,0.14170161,0.96650000,0.00000000
0.02647324,0.99092000,0.12745187,0.96950000,0.00000000
0.03499304,0.98838000,0.13999075,0.96620000,0.00000000
0.01980352,0.99348000,0.12940553,0.96930000,0.00000000
0.01860285,0.99412000,0.13333207,0.96960000,0.00000000
0.01368663,0.99594000,0.13443566,0.97080000,0.00000000
0.03461970,0.98842000,0.15448507,0.96620000,0.00000000
0.03141170,0.98942000,0.14357780,0.96550000,0.00000000
0.01019597,0.99736000,0.12454763,0.97290000,0.00000000
0.01729154,0.99422000,0.14099409,0.97190000,0.00000000
0.01906262,0.99324000,0.14219117,0.96990000,0.00000000
0.01317572,0.99602000,0.14609211,0.96900000,0.00000000
