error(train),acc(train),error(valid),acc(valid),params_penalty
2.39962029,0.08446000,2.39052347,0.08310000,0.00000000
0.35174820,0.90312000,0.32110881,0.91220000,0.00000000
0.29291855,0.91732000,0.27476057,0.92280000,0.00000000
0.25566989,0.92686000,0.23993178,0.93220000,0.00000000
0.23184992,0.93476000,0.22185143,0.93790000,0.00000000
0.20511770,0.94240000,0.19941484,0.94420000,0.00000000
0.18662355,0.94768000,0.18389036,0.94880000,0.00000000
0.17248689,0.95152000,0.17294044,0.95200000,0.00000000
0.16365212,0.95370000,0.16590102,0.95310000,0.00000000
0.14993388,0.95826000,0.15512591,0.95690000,0.00000000
0.13939408,0.96102000,0.14714704,0.95890000,0.00000000
0.13369986,0.96258000,0.14268499,0.95880000,0.00000000
0.12414398,0.96536000,0.13527747,0.96120000,0.00000000
0.12074349,0.96652000,0.13302750,0.96150000,0.00000000
0.11125179,0.96936000,0.12616294,0.96450000,0.00000000
0.10732759,0.97048000,0.12243256,0.96600000,0.00000000
0.10132875,0.97184000,0.11956573,0.96670000,0.00000000
0.09648561,0.97382000,0.11565385,0.96790000,0.00000000
0.09604523,0.97320000,0.11652121,0.96810000,0.00000000
0.08888430,0.97580000,0.11089549,0.96890000,0.00000000
0.08590012,0.97632000,0.11024064,0.96800000,0.00000000
0.08306478,0.97716000,0.10719868,0.96930000,0.00000000
0.07895816,0.97838000,0.10424609,0.97050000,0.00000000
0.07632449,0.97974000,0.10309764,0.97090000,0.00000000
0.07403751,0.98002000,0.10210442,0.97050000,0.00000000
0.07043768,0.98104000,0.09913446,0.97090000,0.00000000
0.06978664,0.98122000,0.09945722,0.97030000,0.00000000
0.06655508,0.98228000,0.09745589,0.97210000,0.00000000
0.06418224,0.98278000,0.09697034,0.97130000,0.00000000
0.06262388,0.98294000,0.09617500,0.97240000,0.00000000
0.06044383,0.98422000,0.09525803,0.97220000,0.00000000
0.05816127,0.98470000,0.09391331,0.97270000,0.00000000
0.05617680,0.98526000,0.09257200,0.97310000,0.00000000
0.05444898,0.98612000,0.09090131,0.97360000,0.00000000
0.05394420,0.98582000,0.09268961,0.97240000,0.00000000
0.05140434,0.98700000,0.09045179,0.97270000,0.00000000
0.04973206,0.98738000,0.09071113,0.97270000,0.00000000
0.04952602,0.98694000,0.09095210,0.97330000,0.00000000
0.04751580,0.98808000,0.08857324,0.97440000,0.00000000
0.04559499,0.98872000,0.08788623,0.97360000,0.00000000
0.04458912,0.98916000,0.08762294,0.97450000,0.00000000
0.04359796,0.98934000,0.08764771,0.97430000,0.00000000
0.04210737,0.98996000,0.08824870,0.97440000,0.00000000
0.04150251,0.99004000,0.08800141,0.97450000,0.00000000
0.04103643,0.98996000,0.08853344,0.97380000,0.00000000
0.03925357,0.99060000,0.08805683,0.97320000,0.00000000
0.03865040,0.99088000,0.08670921,0.97520000,0.00000000
0.03711792,0.99170000,0.08679563,0.97390000,0.00000000
0.03625122,0.99178000,0.08546066,0.97430000,0.00000000
0.03480467,0.99232000,0.08604038,0.97490000,0.00000000
0.03386023,0.99262000,0.08469443,0.97540000,0.00000000
0.03424951,0.99272000,0.08662400,0.97330000,0.00000000
0.03206469,0.99314000,0.08457283,0.97520000,0.00000000
0.03143873,0.99352000,0.08413736,0.97520000,0.00000000
0.03085006,0.99334000,0.08397703,0.97540000,0.00000000
0.02996319,0.99370000,0.08402854,0.97420000,0.00000000
0.03020318,0.99348000,0.08593472,0.97420000,0.00000000
0.02969285,0.99390000,0.08670015,0.97390000,0.00000000
0.02794007,0.99442000,0.08370779,0.97520000,0.00000000
0.02717722,0.99480000,0.08486998,0.97570000,0.00000000
0.02653680,0.99478000,0.08429841,0.97580000,0.00000000
0.02626504,0.99524000,0.08476055,0.97500000,0.00000000
0.02545327,0.99554000,0.08386639,0.97580000,0.00000000
0.02460209,0.99568000,0.08424500,0.97530000,0.00000000
0.02460179,0.99516000,0.08365897,0.97560000,0.00000000
0.02373765,0.99554000,0.08374715,0.97480000,0.00000000
0.02299254,0.99636000,0.08322892,0.97610000,0.00000000
0.02275982,0.99612000,0.08428540,0.97510000,0.00000000
0.02264586,0.99610000,0.08365954,0.97540000,0.00000000
0.02154940,0.99656000,0.08304193,0.97590000,0.00000000
0.02143864,0.99664000,0.08480781,0.97600000,0.00000000
0.02091270,0.99682000,0.08491424,0.97550000,0.00000000
0.02095520,0.99680000,0.08673653,0.97580000,0.00000000
0.01993945,0.99732000,0.08381593,0.97520000,0.00000000
0.01979304,0.99722000,0.08496504,0.97560000,0.00000000
0.01956720,0.99692000,0.08393705,0.97560000,0.00000000
0.01934898,0.99708000,0.08459708,0.97440000,0.00000000
0.01828424,0.99766000,0.08393644,0.97530000,0.00000000
0.01788015,0.99770000,0.08367989,0.97590000,0.00000000
0.01774943,0.99786000,0.08484999,0.97530000,0.00000000
0.01719237,0.99786000,0.08420345,0.97570000,0.00000000
0.01678590,0.99794000,0.08442590,0.97570000,0.00000000
0.01647315,0.99814000,0.08513923,0.97580000,0.00000000
0.01627699,0.99820000,0.08555612,0.97580000,0.00000000
0.01618407,0.99800000,0.08453875,0.97530000,0.00000000
0.01558012,0.99824000,0.08403740,0.97600000,0.00000000
0.01521873,0.99838000,0.08518060,0.97490000,0.00000000
0.01506018,0.99832000,0.08536660,0.97600000,0.00000000
0.01470159,0.99838000,0.08470170,0.97610000,0.00000000
0.01441944,0.99830000,0.08453949,0.97570000,0.00000000
0.01416065,0.99864000,0.08537769,0.97550000,0.00000000
0.01431894,0.99842000,0.08495435,0.97610000,0.00000000
0.01368766,0.99868000,0.08600553,0.97560000,0.00000000
0.01380149,0.99852000,0.08531294,0.97620000,0.00000000
0.01332587,0.99880000,0.08493780,0.97550000,0.00000000
0.01271169,0.99890000,0.08492247,0.97610000,0.00000000
0.01249788,0.99902000,0.08573387,0.97600000,0.00000000
0.01237428,0.99898000,0.08581012,0.97680000,0.00000000
0.01222266,0.99908000,0.08659014,0.97640000,0.00000000
0.01209849,0.99916000,0.08602138,0.97610000,0.00000000
0.01170688,0.99912000,0.08619729,0.97610000,0.00000000
