error(train),acc(train),error(valid),acc(valid),params_penalty
2.39930084,0.08462000,2.39021381,0.08270000,0.00000000
0.14485641,0.95824000,0.14606158,0.95990000,0.00000000
0.10021156,0.97080000,0.11761169,0.96820000,0.00000000
0.07597397,0.97750000,0.10262479,0.97100000,0.00000000
0.06163984,0.98192000,0.09228823,0.97310000,0.00000000
0.04529189,0.98716000,0.08562435,0.97570000,0.00000000
0.03702827,0.98972000,0.08555510,0.97560000,0.00000000
0.03045877,0.99176000,0.08034719,0.97700000,0.00000000
0.02913640,0.99176000,0.08048711,0.97610000,0.00000000
0.02004883,0.99546000,0.07813811,0.97850000,0.00000000
0.01899545,0.99542000,0.07925983,0.97860000,0.00000000
0.02366518,0.99308000,0.09230652,0.97450000,0.00000000
0.01193487,0.99772000,0.08341908,0.97890000,0.00000000
0.01217989,0.99742000,0.08496222,0.97740000,0.00000000
0.01023740,0.99808000,0.08644315,0.97730000,0.00000000
0.00655758,0.99930000,0.08315329,0.97900000,0.00000000
0.00698541,0.99930000,0.08446429,0.97890000,0.00000000
0.00585969,0.99950000,0.08309880,0.97960000,0.00000000
0.00445279,0.99980000,0.08451440,0.97940000,0.00000000
0.00439371,0.99968000,0.08758562,0.97760000,0.00000000
0.00316466,0.99992000,0.08545940,0.97990000,0.00000000
0.00300904,0.99998000,0.08606137,0.97910000,0.00000000
0.00258055,1.00000000,0.08688886,0.97950000,0.00000000
0.00245018,1.00000000,0.08799033,0.97930000,0.00000000
0.00223191,1.00000000,0.08836651,0.97960000,0.00000000
0.00203603,1.00000000,0.08934103,0.97950000,0.00000000
0.00190874,1.00000000,0.08963653,0.97960000,0.00000000
0.00189980,1.00000000,0.09169950,0.97920000,0.00000000
0.00162779,1.00000000,0.09016280,0.97980000,0.00000000
0.00161398,1.00000000,0.09118825,0.97920000,0.00000000
0.00151534,1.00000000,0.09145409,0.97960000,0.00000000
0.00142014,1.00000000,0.09297409,0.97950000,0.00000000
0.00133384,1.00000000,0.09319691,0.97920000,0.00000000
0.00128113,1.00000000,0.09367544,0.97950000,0.00000000
0.00122735,1.00000000,0.09388923,0.97930000,0.00000000
0.00120581,1.00000000,0.09436615,0.97900000,0.00000000
0.00111848,1.00000000,0.09489955,0.97970000,0.00000000
0.00109382,1.00000000,0.09512488,0.97990000,0.00000000
0.00104257,1.00000000,0.09552213,0.97920000,0.00000000
0.00099936,1.00000000,0.09540658,0.97890000,0.00000000
0.00097781,1.00000000,0.09642652,0.97930000,0.00000000
0.00093109,1.00000000,0.09668128,0.97950000,0.00000000
0.00091261,1.00000000,0.09677163,0.97950000,0.00000000
0.00087528,1.00000000,0.09723716,0.97960000,0.00000000
0.00084975,1.00000000,0.09795034,0.97950000,0.00000000
0.00082236,1.00000000,0.09812483,0.97950000,0.00000000
0.00080587,1.00000000,0.09848124,0.97910000,0.00000000
0.00078150,1.00000000,0.09939396,0.97940000,0.00000000
0.00074648,1.00000000,0.09902704,0.97920000,0.00000000
0.00073134,1.00000000,0.09973851,0.97900000,0.00000000
0.00071457,1.00000000,0.09971779,0.97900000,0.00000000
0.00069699,1.00000000,0.09974429,0.97940000,0.00000000
0.00067419,1.00000000,0.10017124,0.97910000,0.00000000
0.00065588,1.00000000,0.10018916,0.97860000,0.00000000
0.00064136,1.00000000,0.10076291,0.97920000,0.00000000
0.00063367,1.00000000,0.10150712,0.97960000,0.00000000
0.00062280,1.00000000,0.10168736,0.97930000,0.00000000
0.00059954,1.00000000,0.10202315,0.97970000,0.00000000
0.00058955,1.00000000,0.10126729,0.97930000,0.00000000
0.00057920,1.00000000,0.10198182,0.97930000,0.00000000
0.00056013,1.00000000,0.10277378,0.97930000,0.00000000
0.00054892,1.00000000,0.10249545,0.97940000,0.00000000
0.00053864,1.00000000,0.10278430,0.97910000,0.00000000
0.00052827,1.00000000,0.10322737,0.97940000,0.00000000
0.00051650,1.00000000,0.10344199,0.97900000,0.00000000
0.00050473,1.00000000,0.10378935,0.97960000,0.00000000
0.00049401,1.00000000,0.10369109,0.97890000,0.00000000
0.00048509,1.00000000,0.10396807,0.97910000,0.00000000
0.00048014,1.00000000,0.10403680,0.97940000,0.00000000
0.00046792,1.00000000,0.10455417,0.97900000,0.00000000
0.00046244,1.00000000,0.10503893,0.97960000,0.00000000
0.00045446,1.00000000,0.10490769,0.97920000,0.00000000
0.00044687,1.00000000,0.10556035,0.97960000,0.00000000
0.00043700,1.00000000,0.10532630,0.97900000,0.00000000
0.00042857,1.00000000,0.10558887,0.97950000,0.00000000
0.00042348,1.00000000,0.10517729,0.97900000,0.00000000
0.00041688,1.00000000,0.10586470,0.97970000,0.00000000
0.00041233,1.00000000,0.10589025,0.97950000,0.00000000
0.00040314,1.00000000,0.10609407,0.97900000,0.00000000
0.00039658,1.00000000,0.10643531,0.97930000,0.00000000
0.00039091,1.00000000,0.10656240,0.97920000,0.00000000
0.00038339,1.00000000,0.10655754,0.97930000,0.00000000
0.00037734,1.00000000,0.10697513,0.97950000,0.00000000
0.00037334,1.00000000,0.10761985,0.97960000,0.00000000
0.00036663,1.00000000,0.10723988,0.97940000,0.00000000
0.00036063,1.00000000,0.10740824,0.97950000,0.00000000
0.00035686,1.00000000,0.10771931,0.97950000,0.00000000
0.00035248,1.00000000,0.10758778,0.97920000,0.00000000
0.00034624,1.00000000,0.10750168,0.97940000,0.00000000
0.00034208,1.00000000,0.10830999,0.97920000,0.00000000
0.00033625,1.00000000,0.10817710,0.97950000,0.00000000
0.00033201,1.00000000,0.10835971,0.97940000,0.00000000
0.00032828,1.00000000,0.10883224,0.97920000,0.00000000
0.00032374,1.00000000,0.10859807,0.97930000,0.00000000
0.00031853,1.00000000,0.10872761,0.97940000,0.00000000
0.00031437,1.00000000,0.10916046,0.97970000,0.00000000
0.00031114,1.00000000,0.10924192,0.97950000,0.00000000
0.00030653,1.00000000,0.10958208,0.97960000,0.00000000
0.00030475,1.00000000,0.10973296,0.97980000,0.00000000
0.00030022,1.00000000,0.10980798,0.97960000,0.00000000
0.00029617,1.00000000,0.11033847,0.97950000,0.00000000
