error(train),acc(train),error(valid),acc(valid),params_penalty
2.57945845,0.10530000,2.56730987,0.10490000,0.00000000
0.25982720,0.93538000,0.25275062,0.94190000,0.00000000
0.25449717,0.93206000,0.26107883,0.93650000,0.00000000
0.14553213,0.95720000,0.18072440,0.95370000,0.00000000
0.27752575,0.91842000,0.30696751,0.91920000,0.00000000
0.08179183,0.97454000,0.13647751,0.96500000,0.00000000
0.06580845,0.97956000,0.12988414,0.96730000,0.00000000
0.07009432,0.97708000,0.14417918,0.96470000,0.00000000
0.06482862,0.97864000,0.13959787,0.96550000,0.00000000
0.04233207,0.98640000,0.12100178,0.97080000,0.00000000
0.03693903,0.98810000,0.12727538,0.97010000,0.00000000
0.08648782,0.97106000,0.18768920,0.95530000,0.00000000
0.03533972,0.98804000,0.13863278,0.96880000,0.00000000
0.03745573,0.98700000,0.14089566,0.96790000,0.00000000
0.02280945,0.99282000,0.13165918,0.97150000,0.00000000
0.03565705,0.98748000,0.15530236,0.96740000,0.00000000
0.01971355,0.99356000,0.14107044,0.97010000,0.00000000
0.02671089,0.99052000,0.14924052,0.96710000,0.00000000
0.02132742,0.99282000,0.13945830,0.97130000,0.00000000
0.02168075,0.99252000,0.14593854,0.97050000,0.00000000
0.01418619,0.99566000,0.14224246,0.96910000,0.00000000
0.00969809,0.99746000,0.14068621,0.97230000,0.00000000
0.00853860,0.99788000,0.14209413,0.97200000,0.00000000
0.00897649,0.99776000,0.14279832,0.97310000,0.00000000
0.00659812,0.99870000,0.14319133,0.97280000,0.00000000
0.00573307,0.99894000,0.14909669,0.97110000,0.00000000
0.00700945,0.99836000,0.14839045,0.97010000,0.00000000
0.00415115,0.99948000,0.14687622,0.97150000,0.00000000
0.00352106,0.99962000,0.15032779,0.97200000,0.00000000
0.00539905,0.99896000,0.14933061,0.97190000,0.00000000
0.00288791,0.99980000,0.14577213,0.97280000,0.00000000
0.00275616,0.99984000,0.15166836,0.97260000,0.00000000
0.00251699,0.99984000,0.15631842,0.97120000,0.00000000
0.00236466,0.99984000,0.15337379,0.97170000,0.00000000
0.00235911,0.99990000,0.15618588,0.97150000,0.00000000
0.00193011,0.99996000,0.15931445,0.97110000,0.00000000
0.00185649,0.99998000,0.15924735,0.97150000,0.00000000
0.00165703,1.00000000,0.15761252,0.97120000,0.00000000
0.00149005,1.00000000,0.15795650,0.97090000,0.00000000
0.00140280,1.00000000,0.15712366,0.97140000,0.00000000
0.00128757,0.99998000,0.15843616,0.97190000,0.00000000
0.00132345,1.00000000,0.15978355,0.97220000,0.00000000
0.00124462,1.00000000,0.16269231,0.97190000,0.00000000
0.00115256,1.00000000,0.16306378,0.97150000,0.00000000
0.00116538,1.00000000,0.16248359,0.97100000,0.00000000
0.00111032,1.00000000,0.16424355,0.97160000,0.00000000
0.00103399,1.00000000,0.16495309,0.97190000,0.00000000
0.00106429,1.00000000,0.16610014,0.97140000,0.00000000
0.00097480,1.00000000,0.16429266,0.97170000,0.00000000
0.00092130,1.00000000,0.16489761,0.97180000,0.00000000
0.00092363,1.00000000,0.16617320,0.97160000,0.00000000
0.00087453,1.00000000,0.16805016,0.97160000,0.00000000
0.00085474,1.00000000,0.16651944,0.97210000,0.00000000
0.00083036,1.00000000,0.16583123,0.97240000,0.00000000
0.00079908,1.00000000,0.16688603,0.97160000,0.00000000
0.00081184,1.00000000,0.17018225,0.97190000,0.00000000
0.00079196,1.00000000,0.16830832,0.97200000,0.00000000
0.00073115,1.00000000,0.16949497,0.97180000,0.00000000
0.00072916,1.00000000,0.16857235,0.97160000,0.00000000
0.00071263,1.00000000,0.16977735,0.97180000,0.00000000
0.00068345,1.00000000,0.17022802,0.97170000,0.00000000
0.00068252,1.00000000,0.17174695,0.97200000,0.00000000
0.00065662,1.00000000,0.17115220,0.97180000,0.00000000
0.00064103,1.00000000,0.17171369,0.97180000,0.00000000
0.00064145,1.00000000,0.17167060,0.97220000,0.00000000
0.00061669,1.00000000,0.17286992,0.97180000,0.00000000
0.00060807,1.00000000,0.17332750,0.97170000,0.00000000
0.00059147,1.00000000,0.17348859,0.97200000,0.00000000
0.00058704,1.00000000,0.17297343,0.97200000,0.00000000
0.00057272,1.00000000,0.17396387,0.97200000,0.00000000
0.00056036,1.00000000,0.17527259,0.97210000,0.00000000
