batch_size: 50, learning_rate: 0.01, number_epochs: 100, weights_penalty_coeff: 0.000100,  biases_penalty_coeff: 0.000100,time: 180.34
error(train),acc(train),error(valid),acc(valid),params_penalty
2.30103994,0.10242000,2.30138170,0.10260000,0.00367503
0.13962873,0.95796000,0.14155570,0.95720000,0.00627175
0.08906344,0.97348000,0.11411040,0.96530000,0.00749348
0.06368742,0.98116000,0.10158540,0.96900000,0.00838803
0.04225266,0.98756000,0.08801339,0.97290000,0.00917376
0.03504919,0.98906000,0.08463188,0.97320000,0.00988918
0.03004417,0.99042000,0.09023406,0.97320000,0.01049581
0.02211694,0.99340000,0.08878662,0.97740000,0.01109159
0.01627339,0.99556000,0.08762195,0.97780000,0.01155908
0.01558633,0.99538000,0.08609447,0.97790000,0.01199436
0.01339777,0.99594000,0.09113245,0.97680000,0.01235626
0.00775913,0.99822000,0.08540872,0.97950000,0.01266895
0.01311334,0.99570000,0.10138794,0.97420000,0.01290669
0.00483626,0.99884000,0.09185822,0.97860000,0.01311686
0.00359031,0.99938000,0.09448273,0.97940000,0.01324612
0.00245908,0.99976000,0.09416695,0.97960000,0.01327523
0.00138481,1.00000000,0.09446989,0.97990000,0.01320820
0.00104421,0.99998000,0.09194827,0.98050000,0.01310387
0.00097908,0.99998000,0.09216721,0.98010000,0.01298245
0.00091327,0.99998000,0.09195038,0.98030000,0.01285568
0.00088714,1.00000000,0.09092750,0.98100000,0.01272913
0.00083130,1.00000000,0.09154943,0.98060000,0.01260348
0.00082663,1.00000000,0.08983659,0.98140000,0.01247843
0.00084354,1.00000000,0.09098845,0.97970000,0.01235596
0.00086875,1.00000000,0.08878447,0.98110000,0.01223706
0.00087438,1.00000000,0.08892423,0.98040000,0.01212163
0.00083855,1.00000000,0.08880651,0.98080000,0.01200955
0.00084451,1.00000000,0.08775884,0.98120000,0.01189995
0.00089838,1.00000000,0.08769043,0.98100000,0.01179399
0.00088135,1.00000000,0.08746153,0.98090000,0.01169086
0.00085953,1.00000000,0.08804884,0.98110000,0.01159061
0.00095861,1.00000000,0.08729649,0.98080000,0.01149421
0.00087889,1.00000000,0.08677516,0.98080000,0.01140133
0.00087211,1.00000000,0.08638222,0.98100000,0.01131100
