error(train),acc(train),error(valid),acc(valid),params_penalty
2.30332384,0.09086000,2.30278341,0.08260000,0.00000000
0.82999918,0.71496000,0.78618464,0.73220000,0.00000000
0.36350709,0.88796000,0.34393221,0.89390000,0.00000000
0.26855485,0.91606000,0.25404074,0.91930000,0.00000000
0.26799465,0.91192000,0.26346232,0.91350000,0.00000000
0.22120141,0.92994000,0.21769734,0.93070000,0.00000000
0.18187501,0.94236000,0.18916161,0.94220000,0.00000000
0.15460122,0.95036000,0.16878905,0.94740000,0.00000000
0.15514192,0.95076000,0.16553427,0.94740000,0.00000000
0.13072577,0.95814000,0.15301194,0.95240000,0.00000000
0.13704223,0.95620000,0.15790650,0.95180000,0.00000000
0.11204848,0.96438000,0.14043683,0.95670000,0.00000000
0.09989313,0.96766000,0.13371960,0.95800000,0.00000000
0.09893099,0.96822000,0.13079222,0.96010000,0.00000000
0.12718888,0.95886000,0.16012906,0.95020000,0.00000000
0.10400356,0.96580000,0.14593232,0.95510000,0.00000000
0.08244131,0.97386000,0.12144999,0.96540000,0.00000000
0.06919757,0.97772000,0.11822071,0.96490000,0.00000000
0.07666094,0.97506000,0.12631090,0.96180000,0.00000000
0.06122533,0.98068000,0.11455933,0.96700000,0.00000000
0.06760024,0.97790000,0.11970590,0.96510000,0.00000000
0.07336095,0.97590000,0.13440136,0.96130000,0.00000000
0.05750192,0.98120000,0.12173652,0.96580000,0.00000000
0.06386641,0.97848000,0.12319439,0.96360000,0.00000000
0.06516318,0.97806000,0.14108806,0.96080000,0.00000000
0.05719921,0.98118000,0.12595544,0.96600000,0.00000000
0.06215876,0.97842000,0.13160510,0.96390000,0.00000000
0.04415665,0.98522000,0.11635658,0.96750000,0.00000000
0.03780090,0.98754000,0.11293931,0.96780000,0.00000000
0.04316192,0.98480000,0.12551597,0.96630000,0.00000000
0.03470467,0.98854000,0.12073599,0.96910000,0.00000000
0.03793511,0.98740000,0.12918248,0.96700000,0.00000000
0.03350645,0.98858000,0.11915199,0.96910000,0.00000000
0.04162296,0.98562000,0.12307945,0.96750000,0.00000000
0.03595184,0.98736000,0.12569304,0.96800000,0.00000000
0.03595456,0.98696000,0.13482282,0.96970000,0.00000000
0.03828307,0.98656000,0.12862880,0.96790000,0.00000000
0.02913863,0.99026000,0.12938976,0.96870000,0.00000000
0.01879227,0.99432000,0.12080197,0.97090000,0.00000000
0.02454223,0.99174000,0.13272604,0.96940000,0.00000000
0.27394429,0.94662000,0.37976717,0.93160000,0.00000000
0.02917312,0.99016000,0.13288345,0.96900000,0.00000000
0.02119751,0.99280000,0.12793970,0.96910000,0.00000000
0.01462305,0.99562000,0.13349012,0.97080000,0.00000000
0.02637310,0.99112000,0.14941538,0.96550000,0.00000000
0.01699750,0.99416000,0.14515277,0.97000000,0.00000000
0.01559790,0.99466000,0.14309637,0.97070000,0.00000000
0.01173156,0.99642000,0.13724616,0.97140000,0.00000000
0.01234529,0.99606000,0.14269557,0.97210000,0.00000000
0.01241710,0.99608000,0.15037892,0.97210000,0.00000000
0.01463327,0.99538000,0.14595494,0.96970000,0.00000000
