error(train),acc(train),error(valid),acc(valid),params_penalty
2.46398019,0.09762000,2.45358306,0.09540000,0.00000000
0.36285776,0.89922000,0.33158447,0.90910000,0.00000000
0.31883713,0.90996000,0.29895871,0.91570000,0.00000000
0.29033576,0.91652000,0.27164569,0.92260000,0.00000000
0.27276534,0.92290000,0.25901481,0.92500000,0.00000000
0.24996197,0.92964000,0.23941034,0.93160000,0.00000000
0.23272967,0.93440000,0.22418200,0.93630000,0.00000000
0.21734775,0.93904000,0.21106493,0.94170000,0.00000000
0.20702332,0.94068000,0.20240426,0.94390000,0.00000000
0.19149758,0.94622000,0.18961834,0.94930000,0.00000000
0.17878946,0.94882000,0.17975575,0.95120000,0.00000000
0.16998133,0.95176000,0.17127762,0.95310000,0.00000000
0.15895539,0.95446000,0.16269395,0.95610000,0.00000000
0.15393174,0.95580000,0.15854201,0.95620000,0.00000000
0.14267658,0.95978000,0.14976806,0.95890000,0.00000000
0.13672467,0.96124000,0.14395609,0.96170000,0.00000000
0.13017580,0.96322000,0.14074875,0.96250000,0.00000000
0.12337792,0.96536000,0.13419762,0.96380000,0.00000000
0.12047839,0.96602000,0.13268513,0.96400000,0.00000000
0.11330596,0.96818000,0.12656914,0.96460000,0.00000000
0.10948677,0.96910000,0.12492640,0.96520000,0.00000000
0.10546034,0.97030000,0.12102618,0.96600000,0.00000000
0.10130769,0.97174000,0.11779778,0.96590000,0.00000000
0.09736328,0.97292000,0.11536803,0.96770000,0.00000000
0.09398239,0.97388000,0.11343382,0.96860000,0.00000000
0.09062505,0.97474000,0.11056152,0.96900000,0.00000000
0.08909593,0.97490000,0.11036783,0.96820000,0.00000000
0.08485526,0.97602000,0.10791869,0.97010000,0.00000000
0.08248312,0.97708000,0.10618788,0.96990000,0.00000000
0.07992608,0.97740000,0.10450586,0.96960000,0.00000000
0.07815373,0.97854000,0.10375075,0.97120000,0.00000000
0.07489120,0.97944000,0.10175966,0.97040000,0.00000000
0.07282985,0.97960000,0.10026414,0.97060000,0.00000000
0.07064222,0.98056000,0.09823869,0.97190000,0.00000000
0.06957851,0.98086000,0.09965590,0.97020000,0.00000000
0.06650831,0.98206000,0.09656067,0.97070000,0.00000000
0.06492754,0.98208000,0.09650426,0.97180000,0.00000000
0.06438802,0.98194000,0.09673720,0.97100000,0.00000000
0.06180370,0.98320000,0.09412398,0.97210000,0.00000000
0.05985093,0.98352000,0.09297658,0.97280000,0.00000000
0.05836800,0.98424000,0.09227785,0.97310000,0.00000000
0.05726829,0.98452000,0.09189465,0.97370000,0.00000000
0.05547515,0.98522000,0.09155455,0.97350000,0.00000000
0.05451018,0.98522000,0.09130584,0.97330000,0.00000000
0.05427338,0.98562000,0.09198944,0.97280000,0.00000000
0.05186446,0.98608000,0.09061490,0.97430000,0.00000000
0.05061862,0.98652000,0.08909317,0.97380000,0.00000000
0.04928643,0.98692000,0.08921706,0.97420000,0.00000000
0.04830412,0.98734000,0.08781921,0.97450000,0.00000000
0.04674801,0.98804000,0.08800607,0.97480000,0.00000000
0.04554492,0.98840000,0.08712847,0.97460000,0.00000000
0.04507125,0.98814000,0.08730735,0.97340000,0.00000000
0.04347232,0.98888000,0.08614778,0.97500000,0.00000000
0.04246370,0.98924000,0.08551831,0.97510000,0.00000000
0.04180696,0.98960000,0.08581677,0.97470000,0.00000000
0.04065624,0.99020000,0.08579866,0.97490000,0.00000000
0.04083607,0.98946000,0.08695543,0.97490000,0.00000000
0.03945490,0.99026000,0.08623984,0.97440000,0.00000000
0.03819580,0.99076000,0.08458739,0.97550000,0.00000000
0.03736071,0.99104000,0.08487230,0.97470000,0.00000000
0.03641868,0.99136000,0.08450125,0.97520000,0.00000000
0.03571950,0.99148000,0.08404393,0.97530000,0.00000000
0.03486331,0.99206000,0.08369596,0.97570000,0.00000000
0.03391924,0.99216000,0.08405221,0.97590000,0.00000000
0.03371401,0.99206000,0.08360499,0.97530000,0.00000000
0.03262078,0.99258000,0.08323572,0.97610000,0.00000000
0.03198278,0.99310000,0.08271385,0.97570000,0.00000000
0.03167600,0.99274000,0.08324670,0.97560000,0.00000000
0.03123883,0.99280000,0.08280257,0.97580000,0.00000000
0.02992596,0.99358000,0.08244071,0.97570000,0.00000000
0.02932620,0.99376000,0.08303263,0.97610000,0.00000000
0.02916354,0.99344000,0.08365293,0.97510000,0.00000000
0.02889088,0.99388000,0.08471843,0.97560000,0.00000000
0.02805939,0.99414000,0.08360395,0.97520000,0.00000000
0.02744531,0.99422000,0.08335661,0.97570000,0.00000000
0.02671173,0.99438000,0.08210043,0.97630000,0.00000000
0.02669583,0.99442000,0.08351601,0.97660000,0.00000000
0.02585803,0.99482000,0.08249367,0.97580000,0.00000000
0.02530602,0.99504000,0.08235944,0.97700000,0.00000000
0.02467881,0.99526000,0.08244384,0.97560000,0.00000000
0.02385568,0.99550000,0.08224856,0.97610000,0.00000000
0.02374181,0.99564000,0.08270071,0.97650000,0.00000000
0.02328789,0.99568000,0.08289650,0.97690000,0.00000000
0.02301564,0.99594000,0.08319959,0.97570000,0.00000000
