error(train),acc(train),error(valid),acc(valid),params_penalty
2.36019560,0.09804000,2.35939205,0.09540000,0.00000000
0.44492889,0.86556000,0.40725344,0.87580000,0.00000000
0.32539362,0.89924000,0.29959039,0.90400000,0.00000000
0.24620401,0.92326000,0.23257915,0.92830000,0.00000000
0.33948516,0.88376000,0.32028366,0.88750000,0.00000000
0.18224245,0.94290000,0.18295589,0.94270000,0.00000000
0.15906741,0.94930000,0.16593127,0.94840000,0.00000000
0.14883839,0.95368000,0.16521330,0.94820000,0.00000000
0.13151025,0.95842000,0.14852983,0.95310000,0.00000000
0.11477422,0.96414000,0.14211366,0.95710000,0.00000000
0.13004458,0.95804000,0.14821414,0.95420000,0.00000000
0.11982927,0.96230000,0.14590174,0.95670000,0.00000000
0.09641592,0.96936000,0.12587903,0.96050000,0.00000000
0.09138761,0.97056000,0.12927193,0.96010000,0.00000000
0.09465390,0.96948000,0.12838020,0.95900000,0.00000000
0.08023774,0.97380000,0.12331221,0.96200000,0.00000000
0.07791777,0.97464000,0.12299154,0.96260000,0.00000000
0.06932663,0.97832000,0.11582322,0.96680000,0.00000000
0.06199663,0.98058000,0.11435403,0.96640000,0.00000000
0.06049735,0.98066000,0.11359946,0.96480000,0.00000000
0.06310361,0.97858000,0.12202716,0.96310000,0.00000000
0.06160953,0.98002000,0.11993618,0.96400000,0.00000000
0.05299935,0.98240000,0.11465452,0.96780000,0.00000000
0.05108061,0.98394000,0.11627350,0.96620000,0.00000000
0.04920409,0.98364000,0.12140967,0.96610000,0.00000000
0.04363843,0.98544000,0.11488137,0.96650000,0.00000000
0.03964083,0.98712000,0.11624113,0.96990000,0.00000000
0.03801430,0.98730000,0.11515707,0.96890000,0.00000000
0.03263279,0.98972000,0.11299590,0.96960000,0.00000000
0.03138427,0.98970000,0.11219349,0.97020000,0.00000000
0.03553645,0.98824000,0.12741432,0.96800000,0.00000000
0.02816935,0.99122000,0.11505267,0.96960000,0.00000000
0.03047931,0.98960000,0.11765631,0.96870000,0.00000000
0.03351887,0.98828000,0.13127891,0.96640000,0.00000000
0.02888857,0.99028000,0.12743105,0.96720000,0.00000000
0.02441558,0.99172000,0.12246092,0.97000000,0.00000000
0.03439704,0.98796000,0.13904495,0.96550000,0.00000000
0.03835680,0.98670000,0.14974335,0.96360000,0.00000000
0.03103180,0.98934000,0.13291843,0.96830000,0.00000000
0.02590865,0.99084000,0.13370560,0.96860000,0.00000000
0.01761359,0.99418000,0.12890813,0.97000000,0.00000000
0.01924417,0.99372000,0.13050289,0.97000000,0.00000000
0.02401732,0.99208000,0.13981895,0.96900000,0.00000000
0.01565808,0.99476000,0.13846871,0.96960000,0.00000000
0.01243475,0.99576000,0.12383076,0.97290000,0.00000000
0.02322471,0.99198000,0.14797339,0.96780000,0.00000000
0.28211732,0.94038000,0.39839418,0.92960000,0.00000000
0.01873160,0.99322000,0.14344190,0.96910000,0.00000000
0.00963457,0.99718000,0.13342308,0.97210000,0.00000000
0.00786404,0.99772000,0.14469101,0.97240000,0.00000000
0.00983587,0.99704000,0.14583932,0.97150000,0.00000000
