activation: selu, batch_size: 50, learning_rate: 0.001, number_epochs: 100, init: GlorotUniformInit, time: 498.56
error(train),acc(train),error(valid),acc(valid),params_penalty
3.17026099,0.08332000,3.19602073,0.08480000,0.00000000
0.47506940,0.85934000,0.43548815,0.87400000,0.00000000
0.35958859,0.89344000,0.33323721,0.90370000,0.00000000
0.30782491,0.90916000,0.28963696,0.91600000,0.00000000
0.27530204,0.91876000,0.26341424,0.92160000,0.00000000
0.25035689,0.92540000,0.24187278,0.92770000,0.00000000
0.23203814,0.93016000,0.22693616,0.93210000,0.00000000
0.21643279,0.93544000,0.21479340,0.93510000,0.00000000
0.20205760,0.93978000,0.20294184,0.94100000,0.00000000
0.19126398,0.94324000,0.19422454,0.94310000,0.00000000
0.18096964,0.94626000,0.18615464,0.94580000,0.00000000
0.17246621,0.94882000,0.18013871,0.94680000,0.00000000
0.16422888,0.95098000,0.17371206,0.94960000,0.00000000
0.15745261,0.95312000,0.16922895,0.95160000,0.00000000
0.15104001,0.95546000,0.16369928,0.95230000,0.00000000
0.14474366,0.95772000,0.15954862,0.95420000,0.00000000
0.13902810,0.95928000,0.15547572,0.95550000,0.00000000
0.13411749,0.96054000,0.15145545,0.95650000,0.00000000
0.13003405,0.96174000,0.14921087,0.95680000,0.00000000
0.12515207,0.96316000,0.14531025,0.95810000,0.00000000
0.12081204,0.96434000,0.14280074,0.95820000,0.00000000
0.11718339,0.96580000,0.14023297,0.95830000,0.00000000
0.11359208,0.96636000,0.13806450,0.95950000,0.00000000
0.11016164,0.96726000,0.13552595,0.96070000,0.00000000
0.10716101,0.96852000,0.13392050,0.96110000,0.00000000
0.10395333,0.96942000,0.13183363,0.96180000,0.00000000
0.10093775,0.97058000,0.13007644,0.96250000,0.00000000
0.09794498,0.97126000,0.12822355,0.96350000,0.00000000
0.09511363,0.97216000,0.12591915,0.96370000,0.00000000
0.09340705,0.97248000,0.12595876,0.96410000,0.00000000
0.09031704,0.97376000,0.12364441,0.96490000,0.00000000
0.08834414,0.97426000,0.12351308,0.96560000,0.00000000
0.08587138,0.97494000,0.12130066,0.96560000,0.00000000
0.08372238,0.97578000,0.11990346,0.96650000,0.00000000
0.08175280,0.97612000,0.11969843,0.96690000,0.00000000
0.07943979,0.97708000,0.11801688,0.96620000,0.00000000
0.07763959,0.97794000,0.11699912,0.96700000,0.00000000
0.07565891,0.97868000,0.11605601,0.96710000,0.00000000
0.07371278,0.97914000,0.11476565,0.96720000,0.00000000
0.07221585,0.97936000,0.11404694,0.96840000,0.00000000
0.07059726,0.98002000,0.11352473,0.96660000,0.00000000
0.06887933,0.98070000,0.11288493,0.96760000,0.00000000
0.06720273,0.98122000,0.11199016,0.96830000,0.00000000
0.06560856,0.98176000,0.11122511,0.96910000,0.00000000
0.06432503,0.98214000,0.11160916,0.96870000,0.00000000
0.06292639,0.98278000,0.11046315,0.96860000,0.00000000
0.06149814,0.98310000,0.11004380,0.96860000,0.00000000
0.06031073,0.98320000,0.10932246,0.96850000,0.00000000
0.05869213,0.98392000,0.10893774,0.96900000,0.00000000
0.05780985,0.98430000,0.10880914,0.96840000,0.00000000
0.05625000,0.98496000,0.10760722,0.96860000,0.00000000
0.05518604,0.98502000,0.10783827,0.96940000,0.00000000
0.05375877,0.98562000,0.10742732,0.96980000,0.00000000
0.05272056,0.98604000,0.10735851,0.96970000,0.00000000
0.05150136,0.98634000,0.10686730,0.96930000,0.00000000
0.05053979,0.98682000,0.10682291,0.97040000,0.00000000
0.04941038,0.98706000,0.10639027,0.97020000,0.00000000
0.04838276,0.98726000,0.10611018,0.97050000,0.00000000
0.04743090,0.98798000,0.10638598,0.97070000,0.00000000
0.04617980,0.98848000,0.10545610,0.97050000,0.00000000
0.04555233,0.98838000,0.10509885,0.97030000,0.00000000
0.04429175,0.98914000,0.10502751,0.97150000,0.00000000
0.04345536,0.98940000,0.10493073,0.97130000,0.00000000
0.04252093,0.98966000,0.10482756,0.97090000,0.00000000
0.04173566,0.98980000,0.10536442,0.97130000,0.00000000
0.04093514,0.98998000,0.10441460,0.97090000,0.00000000
0.04027583,0.99040000,0.10455386,0.97170000,0.00000000
0.03923181,0.99060000,0.10388208,0.97130000,0.00000000
0.03880557,0.99072000,0.10481943,0.97140000,0.00000000
0.03761957,0.99120000,0.10432928,0.97180000,0.00000000
0.03699079,0.99114000,0.10407517,0.97140000,0.00000000
0.03629768,0.99152000,0.10418767,0.97170000,0.00000000
0.03542302,0.99194000,0.10415703,0.97100000,0.00000000
0.03500671,0.99194000,0.10401343,0.97140000,0.00000000
0.03427606,0.99242000,0.10460189,0.97200000,0.00000000
0.03338930,0.99244000,0.10456659,0.97180000,0.00000000
