activation: lrelu, batch_size: 50, learning_rate: 0.01, number_epochs: 100, init: GlorotUniformInit, time: 436.08
error(train),acc(train),error(valid),acc(valid),params_penalty
2.77800708,0.08968000,2.77861401,0.09010000,0.00000000
0.27225416,0.92196000,0.25626167,0.92390000,0.00000000
0.20268282,0.94110000,0.19733874,0.94250000,0.00000000
0.16550583,0.95260000,0.16767153,0.95220000,0.00000000
0.14644928,0.95652000,0.15405443,0.95540000,0.00000000
0.12549119,0.96354000,0.13547591,0.96220000,0.00000000
0.11037656,0.96928000,0.12704532,0.96430000,0.00000000
0.09925395,0.97202000,0.12206106,0.96480000,0.00000000
0.09187033,0.97386000,0.11545965,0.96760000,0.00000000
0.08257834,0.97698000,0.11055934,0.96850000,0.00000000
0.07771263,0.97824000,0.10782077,0.96850000,0.00000000
0.06907477,0.98116000,0.10302513,0.97040000,0.00000000
0.06440598,0.98208000,0.10096215,0.96980000,0.00000000
0.06196728,0.98228000,0.10456951,0.96940000,0.00000000
0.05514688,0.98564000,0.09633022,0.97090000,0.00000000
0.05076196,0.98724000,0.09468902,0.97150000,0.00000000
0.04748759,0.98814000,0.09547148,0.97150000,0.00000000
0.04471522,0.98870000,0.09218180,0.97270000,0.00000000
0.04390401,0.98882000,0.09599499,0.97150000,0.00000000
0.03914933,0.99054000,0.09284705,0.97300000,0.00000000
0.03619859,0.99122000,0.09043322,0.97360000,0.00000000
0.03435878,0.99186000,0.08942466,0.97340000,0.00000000
0.03219880,0.99288000,0.08921518,0.97410000,0.00000000
0.03059412,0.99336000,0.08879031,0.97340000,0.00000000
0.02738172,0.99424000,0.08854828,0.97420000,0.00000000
0.02714104,0.99450000,0.08968866,0.97420000,0.00000000
0.02445661,0.99518000,0.08935880,0.97330000,0.00000000
0.02271684,0.99546000,0.08968425,0.97390000,0.00000000
0.02140308,0.99622000,0.08804349,0.97330000,0.00000000
0.02093485,0.99598000,0.08807413,0.97370000,0.00000000
0.01930916,0.99666000,0.08778560,0.97490000,0.00000000
0.01757818,0.99726000,0.08766976,0.97520000,0.00000000
0.01642676,0.99744000,0.08762726,0.97440000,0.00000000
0.01627182,0.99742000,0.08827420,0.97460000,0.00000000
0.01526257,0.99766000,0.08882857,0.97570000,0.00000000
0.01411256,0.99804000,0.09035819,0.97520000,0.00000000
0.01333811,0.99824000,0.09006015,0.97540000,0.00000000
0.01369869,0.99826000,0.09110829,0.97590000,0.00000000
0.01219074,0.99864000,0.09102092,0.97560000,0.00000000
0.01152078,0.99882000,0.09001023,0.97600000,0.00000000
0.01060108,0.99920000,0.08993332,0.97550000,0.00000000
0.01007637,0.99918000,0.09194392,0.97550000,0.00000000
0.00984343,0.99910000,0.09095792,0.97560000,0.00000000
0.00948923,0.99934000,0.09321801,0.97510000,0.00000000
0.00906156,0.99926000,0.09195964,0.97580000,0.00000000
0.00868981,0.99934000,0.09438718,0.97500000,0.00000000
0.00794482,0.99950000,0.09298428,0.97600000,0.00000000
0.00735815,0.99960000,0.09216376,0.97660000,0.00000000
0.00712863,0.99966000,0.09463106,0.97580000,0.00000000
0.00682048,0.99968000,0.09547770,0.97620000,0.00000000
0.00652551,0.99970000,0.09425211,0.97650000,0.00000000
0.00633793,0.99970000,0.09662081,0.97620000,0.00000000
0.00598144,0.99974000,0.09516001,0.97630000,0.00000000
0.00570786,0.99978000,0.09587509,0.97620000,0.00000000
0.00555435,0.99978000,0.09655950,0.97700000,0.00000000
0.00551652,0.99986000,0.09726095,0.97660000,0.00000000
0.00510192,0.99990000,0.09707837,0.97670000,0.00000000
0.00508661,0.99988000,0.09758966,0.97630000,0.00000000
0.00478173,0.99992000,0.09844591,0.97640000,0.00000000
0.00453716,0.99994000,0.09865388,0.97680000,0.00000000
0.00452109,0.99986000,0.09973576,0.97570000,0.00000000
0.00422413,0.99992000,0.09945621,0.97630000,0.00000000
0.00403865,0.99996000,0.09971547,0.97720000,0.00000000
0.00395754,0.99994000,0.10058415,0.97690000,0.00000000
0.00398342,0.99986000,0.10080139,0.97700000,0.00000000
0.00368228,0.99998000,0.10017454,0.97650000,0.00000000
0.00365809,0.99996000,0.10178033,0.97640000,0.00000000
0.00345329,0.99996000,0.10143984,0.97640000,0.00000000
0.00340094,0.99996000,0.10220603,0.97680000,0.00000000
0.00322270,0.99996000,0.10236842,0.97690000,0.00000000
0.00315758,0.99998000,0.10199144,0.97650000,0.00000000
0.00314093,0.99998000,0.10311911,0.97650000,0.00000000
0.00301892,0.99998000,0.10231563,0.97670000,0.00000000
0.00295137,0.99998000,0.10400690,0.97690000,0.00000000
0.00286568,0.99998000,0.10401175,0.97690000,0.00000000
0.00275172,0.99998000,0.10364230,0.97690000,0.00000000
0.00268163,0.99998000,0.10459263,0.97670000,0.00000000
0.00258335,0.99998000,0.10456965,0.97700000,0.00000000
0.00258118,0.99998000,0.10580886,0.97680000,0.00000000
0.00259996,0.99998000,0.10457278,0.97650000,0.00000000
0.00244477,1.00000000,0.10506576,0.97700000,0.00000000
0.00236115,0.99998000,0.10568405,0.97690000,0.00000000
0.00232891,0.99998000,0.10593348,0.97720000,0.00000000
0.00230144,0.99998000,0.10664489,0.97750000,0.00000000
0.00221378,0.99998000,0.10731138,0.97710000,0.00000000
0.00215688,1.00000000,0.10714580,0.97720000,0.00000000
0.00210591,1.00000000,0.10720063,0.97710000,0.00000000
0.00205502,0.99998000,0.10738573,0.97670000,0.00000000
0.00203002,1.00000000,0.10746977,0.97710000,0.00000000
0.00198654,1.00000000,0.10766397,0.97700000,0.00000000
