activation: selu, batch_size: 50, learning_rate: 0.05, number_epochs: 100, init: GlorotUniformInit, time: 561.07
error(train),acc(train),error(valid),acc(valid),params_penalty
2.31393535,0.07298000,2.31144588,0.08090000,0.00000000
0.18648950,0.94236000,0.18687268,0.94550000,0.00000000
0.11066890,0.96700000,0.12828326,0.96350000,0.00000000
0.08569956,0.97304000,0.11205185,0.96730000,0.00000000
0.07489858,0.97674000,0.11152649,0.96780000,0.00000000
0.06076733,0.98100000,0.10660975,0.97120000,0.00000000
0.04083774,0.98754000,0.09687134,0.97260000,0.00000000
0.03098866,0.99030000,0.08544921,0.97610000,0.00000000
0.03066806,0.99004000,0.09205797,0.97420000,0.00000000
0.03126078,0.99002000,0.09892027,0.97570000,0.00000000
0.01850241,0.99444000,0.09414897,0.97610000,0.00000000
0.03269629,0.98898000,0.11643777,0.97260000,0.00000000
0.01986404,0.99306000,0.10753713,0.97430000,0.00000000
0.01290488,0.99612000,0.10098917,0.97720000,0.00000000
0.02730032,0.99022000,0.12297577,0.97410000,0.00000000
0.02073464,0.99304000,0.11445751,0.97540000,0.00000000
0.02949773,0.99104000,0.13046512,0.97230000,0.00000000
0.00887480,0.99716000,0.10583283,0.97880000,0.00000000
0.01043644,0.99628000,0.10755381,0.97730000,0.00000000
0.00642734,0.99802000,0.10538084,0.97820000,0.00000000
0.00761864,0.99762000,0.12453795,0.97690000,0.00000000
0.00395133,0.99878000,0.10896690,0.97930000,0.00000000
0.00611260,0.99786000,0.12061462,0.97720000,0.00000000
0.00385695,0.99874000,0.12660573,0.97800000,0.00000000
0.00579350,0.99792000,0.12715949,0.97770000,0.00000000
0.01577217,0.99438000,0.12842147,0.97330000,0.00000000
0.00974720,0.99650000,0.13143513,0.97660000,0.00000000
0.00497468,0.99836000,0.12145027,0.97830000,0.00000000
0.00328139,0.99904000,0.11478320,0.97840000,0.00000000
0.00337149,0.99904000,0.12216557,0.97660000,0.00000000
0.00051291,0.99994000,0.10615926,0.98070000,0.00000000
0.00020524,1.00000000,0.10477272,0.98100000,0.00000000
0.00012914,1.00000000,0.10502792,0.98100000,0.00000000
0.00011070,1.00000000,0.10618380,0.98120000,0.00000000
0.00009879,1.00000000,0.10732845,0.98120000,0.00000000
0.00008825,1.00000000,0.10787071,0.98130000,0.00000000
0.00008153,1.00000000,0.10875265,0.98130000,0.00000000
0.00007412,1.00000000,0.10935728,0.98150000,0.00000000
0.00006884,1.00000000,0.11005957,0.98150000,0.00000000
0.00006438,1.00000000,0.11062899,0.98150000,0.00000000
0.00006021,1.00000000,0.11129936,0.98150000,0.00000000
0.00005670,1.00000000,0.11175862,0.98140000,0.00000000
0.00005353,1.00000000,0.11235577,0.98150000,0.00000000
0.00005071,1.00000000,0.11283254,0.98160000,0.00000000
0.00004817,1.00000000,0.11331752,0.98150000,0.00000000
0.00004589,1.00000000,0.11385919,0.98150000,0.00000000
0.00004386,1.00000000,0.11431287,0.98160000,0.00000000
0.00004194,1.00000000,0.11479278,0.98150000,0.00000000
0.00004020,1.00000000,0.11511754,0.98160000,0.00000000
0.00003872,1.00000000,0.11551644,0.98150000,0.00000000
0.00003710,1.00000000,0.11589886,0.98150000,0.00000000
0.00003570,1.00000000,0.11627890,0.98160000,0.00000000
0.00003441,1.00000000,0.11667221,0.98150000,0.00000000
0.00003327,1.00000000,0.11706188,0.98150000,0.00000000
0.00003219,1.00000000,0.11736426,0.98140000,0.00000000
0.00003108,1.00000000,0.11774843,0.98130000,0.00000000
0.00003010,1.00000000,0.11806530,0.98130000,0.00000000
0.00002917,1.00000000,0.11839938,0.98120000,0.00000000
0.00002828,1.00000000,0.11865954,0.98100000,0.00000000
0.00002746,1.00000000,0.11895759,0.98110000,0.00000000
0.00002668,1.00000000,0.11920828,0.98090000,0.00000000
0.00002599,1.00000000,0.11957596,0.98090000,0.00000000
0.00002524,1.00000000,0.11982049,0.98110000,0.00000000
0.00002458,1.00000000,0.12005402,0.98100000,0.00000000
0.00002395,1.00000000,0.12035534,0.98100000,0.00000000
0.00002334,1.00000000,0.12058415,0.98100000,0.00000000
0.00002279,1.00000000,0.12086906,0.98090000,0.00000000
0.00002222,1.00000000,0.12113277,0.98090000,0.00000000
0.00002170,1.00000000,0.12138684,0.98090000,0.00000000
0.00002122,1.00000000,0.12161078,0.98100000,0.00000000
0.00002072,1.00000000,0.12184670,0.98110000,0.00000000
0.00002026,1.00000000,0.12208394,0.98120000,0.00000000
0.00001983,1.00000000,0.12229824,0.98090000,0.00000000
0.00001940,1.00000000,0.12253037,0.98090000,0.00000000
0.00001899,1.00000000,0.12274960,0.98090000,0.00000000
0.00001860,1.00000000,0.12292148,0.98100000,0.00000000
0.00001823,1.00000000,0.12315694,0.98100000,0.00000000
0.00001787,1.00000000,0.12337555,0.98100000,0.00000000
0.00001752,1.00000000,0.12359204,0.98100000,0.00000000
0.00001718,1.00000000,0.12379398,0.98100000,0.00000000
0.00001686,1.00000000,0.12399635,0.98100000,0.00000000
0.00001655,1.00000000,0.12419650,0.98100000,0.00000000
0.00001625,1.00000000,0.12437450,0.98090000,0.00000000
0.00001596,1.00000000,0.12456464,0.98090000,0.00000000
0.00001567,1.00000000,0.12477767,0.98100000,0.00000000
0.00001540,1.00000000,0.12495109,0.98100000,0.00000000
0.00001514,1.00000000,0.12515828,0.98090000,0.00000000
0.00001488,1.00000000,0.12533390,0.98090000,0.00000000
0.00001463,1.00000000,0.12550816,0.98090000,0.00000000
0.00001439,1.00000000,0.12567499,0.98090000,0.00000000
0.00001416,1.00000000,0.12585223,0.98090000,0.00000000
0.00001394,1.00000000,0.12602959,0.98090000,0.00000000
0.00001372,1.00000000,0.12621603,0.98090000,0.00000000
0.00001351,1.00000000,0.12636105,0.98090000,0.00000000
0.00001330,1.00000000,0.12650153,0.98090000,0.00000000
0.00001310,1.00000000,0.12667682,0.98090000,0.00000000
0.00001290,1.00000000,0.12681762,0.98090000,0.00000000
0.00001271,1.00000000,0.12698244,0.98090000,0.00000000
0.00001253,1.00000000,0.12713744,0.98090000,0.00000000
0.00001235,1.00000000,0.12728638,0.98090000,0.00000000
0.00001217,1.00000000,0.12745064,0.98090000,0.00000000
