activation: selu, batch_size: 50, learning_rate: 0.05, number_epochs: 100, init: GlorotUniformInit, time: 393.33
error(train),acc(train),error(valid),acc(valid),params_penalty
2.94187508,0.11664000,2.94503822,0.11530000,0.00000000
0.12311828,0.96246000,0.14023834,0.95710000,0.00000000
0.08124625,0.97438000,0.11813358,0.96590000,0.00000000
0.05429629,0.98278000,0.09761962,0.97190000,0.00000000
0.04229307,0.98686000,0.09419655,0.97240000,0.00000000
0.03022671,0.99086000,0.08929371,0.97480000,0.00000000
0.02436006,0.99222000,0.08390110,0.97660000,0.00000000
0.02093816,0.99370000,0.08827303,0.97610000,0.00000000
0.01295155,0.99656000,0.08755228,0.97750000,0.00000000
0.01072585,0.99694000,0.09036253,0.97800000,0.00000000
0.00702836,0.99836000,0.09062034,0.97800000,0.00000000
0.00526907,0.99888000,0.09307482,0.97900000,0.00000000
0.00284899,0.99956000,0.09468211,0.97960000,0.00000000
0.00145076,0.99998000,0.09027197,0.98080000,0.00000000
0.00106104,0.99996000,0.08888025,0.98050000,0.00000000
0.00076643,0.99998000,0.08860798,0.98090000,0.00000000
0.00062601,1.00000000,0.09075173,0.98090000,0.00000000
0.00054184,1.00000000,0.09250188,0.98060000,0.00000000
0.00048042,1.00000000,0.09301354,0.98100000,0.00000000
0.00046142,1.00000000,0.09501673,0.98140000,0.00000000
0.00040399,1.00000000,0.09439697,0.98110000,0.00000000
0.00036477,1.00000000,0.09568809,0.98130000,0.00000000
0.00034357,1.00000000,0.09680531,0.98130000,0.00000000
0.00031486,1.00000000,0.09663473,0.98110000,0.00000000
0.00029475,1.00000000,0.09737404,0.98130000,0.00000000
0.00027634,1.00000000,0.09801309,0.98120000,0.00000000
0.00025976,1.00000000,0.09882624,0.98120000,0.00000000
0.00024554,1.00000000,0.09983990,0.98140000,0.00000000
0.00023235,1.00000000,0.09989932,0.98150000,0.00000000
0.00022367,1.00000000,0.10032198,0.98160000,0.00000000
0.00021062,1.00000000,0.10095638,0.98130000,0.00000000
0.00020187,1.00000000,0.10150039,0.98140000,0.00000000
0.00019147,1.00000000,0.10185558,0.98130000,0.00000000
0.00018343,1.00000000,0.10232844,0.98120000,0.00000000
0.00017660,1.00000000,0.10294127,0.98100000,0.00000000
0.00016919,1.00000000,0.10299091,0.98150000,0.00000000
0.00016281,1.00000000,0.10359577,0.98150000,0.00000000
0.00015659,1.00000000,0.10397530,0.98140000,0.00000000
0.00015138,1.00000000,0.10462386,0.98130000,0.00000000
0.00014595,1.00000000,0.10467492,0.98140000,0.00000000
0.00014113,1.00000000,0.10502443,0.98150000,0.00000000
0.00013725,1.00000000,0.10576980,0.98150000,0.00000000
0.00013230,1.00000000,0.10586991,0.98120000,0.00000000
0.00012778,1.00000000,0.10609891,0.98140000,0.00000000
0.00012402,1.00000000,0.10663337,0.98190000,0.00000000
0.00012065,1.00000000,0.10696420,0.98150000,0.00000000
0.00011687,1.00000000,0.10712251,0.98170000,0.00000000
0.00011380,1.00000000,0.10726595,0.98140000,0.00000000
0.00011065,1.00000000,0.10755390,0.98180000,0.00000000
0.00010762,1.00000000,0.10811747,0.98190000,0.00000000
0.00010464,1.00000000,0.10856395,0.98140000,0.00000000
0.00010204,1.00000000,0.10887459,0.98170000,0.00000000
0.00009945,1.00000000,0.10899840,0.98150000,0.00000000
0.00009696,1.00000000,0.10899882,0.98140000,0.00000000
0.00009451,1.00000000,0.10958103,0.98140000,0.00000000
0.00009233,1.00000000,0.10984504,0.98120000,0.00000000
0.00009024,1.00000000,0.11025408,0.98110000,0.00000000
0.00008817,1.00000000,0.11024299,0.98120000,0.00000000
0.00008615,1.00000000,0.11062390,0.98130000,0.00000000
0.00008425,1.00000000,0.11072318,0.98150000,0.00000000
