activation: elu, batch_size: 50, learning_rate: 0.05, number_epochs: 100, init: GlorotUniformInit, time: 510.32
error(train),acc(train),error(valid),acc(valid),params_penalty
2.76785909,0.11502000,2.76138344,0.11490000,0.00000000
0.14731985,0.95630000,0.15032264,0.95470000,0.00000000
0.09140336,0.97312000,0.11289076,0.96560000,0.00000000
0.07194821,0.97930000,0.10205298,0.96980000,0.00000000
0.04965125,0.98576000,0.08601431,0.97350000,0.00000000
0.04407613,0.98728000,0.08766825,0.97440000,0.00000000
0.03529913,0.99024000,0.08215403,0.97710000,0.00000000
0.03077793,0.99126000,0.08867210,0.97550000,0.00000000
0.02515439,0.99352000,0.08723395,0.97510000,0.00000000
0.01853243,0.99568000,0.08373998,0.97680000,0.00000000
0.01493875,0.99678000,0.08044442,0.97650000,0.00000000
0.01120341,0.99810000,0.08153057,0.97790000,0.00000000
0.00918990,0.99842000,0.08437556,0.97890000,0.00000000
0.00766794,0.99900000,0.08413563,0.97820000,0.00000000
0.00604466,0.99938000,0.08710086,0.97860000,0.00000000
0.00501516,0.99962000,0.08716614,0.97950000,0.00000000
0.00564068,0.99926000,0.09317586,0.97690000,0.00000000
0.00312572,0.99996000,0.08926618,0.97890000,0.00000000
0.00269216,0.99994000,0.08965793,0.97990000,0.00000000
0.00250317,0.99984000,0.09035405,0.97920000,0.00000000
0.00197683,0.99998000,0.09224036,0.97980000,0.00000000
0.00192976,0.99998000,0.09336538,0.97980000,0.00000000
0.00165322,0.99998000,0.09333127,0.98020000,0.00000000
0.00150557,0.99998000,0.09560164,0.97940000,0.00000000
0.00132911,1.00000000,0.09629732,0.98010000,0.00000000
0.00128702,1.00000000,0.09609342,0.98010000,0.00000000
0.00119353,1.00000000,0.09899740,0.98030000,0.00000000
0.00111290,1.00000000,0.09791960,0.97980000,0.00000000
0.00099497,1.00000000,0.09848040,0.98010000,0.00000000
0.00091848,1.00000000,0.09936962,0.98040000,0.00000000
0.00086900,1.00000000,0.09995099,0.98010000,0.00000000
0.00082460,1.00000000,0.10109672,0.98020000,0.00000000
0.00081814,1.00000000,0.10175377,0.98030000,0.00000000
0.00073761,1.00000000,0.10204060,0.98040000,0.00000000
0.00072670,1.00000000,0.10331693,0.98030000,0.00000000
0.00066909,1.00000000,0.10317743,0.98030000,0.00000000
0.00064809,1.00000000,0.10379130,0.98020000,0.00000000
0.00061165,1.00000000,0.10374562,0.98050000,0.00000000
0.00058134,1.00000000,0.10466103,0.98030000,0.00000000
0.00056440,1.00000000,0.10593155,0.98020000,0.00000000
0.00054444,1.00000000,0.10608653,0.98040000,0.00000000
0.00052509,1.00000000,0.10706196,0.97990000,0.00000000
0.00050843,1.00000000,0.10730399,0.98020000,0.00000000
0.00048100,1.00000000,0.10689384,0.98020000,0.00000000
0.00046229,1.00000000,0.10781518,0.98020000,0.00000000
0.00044802,1.00000000,0.10823281,0.98000000,0.00000000
0.00043362,1.00000000,0.10815941,0.98070000,0.00000000
0.00042428,1.00000000,0.10832478,0.98090000,0.00000000
0.00041133,1.00000000,0.11016888,0.98030000,0.00000000
0.00039529,1.00000000,0.10974173,0.98010000,0.00000000
0.00039897,1.00000000,0.10981469,0.98040000,0.00000000
0.00037271,1.00000000,0.11024276,0.98050000,0.00000000
0.00036179,1.00000000,0.11069078,0.97990000,0.00000000
0.00035156,1.00000000,0.11064413,0.98040000,0.00000000
0.00034441,1.00000000,0.11175064,0.98060000,0.00000000
0.00033151,1.00000000,0.11175516,0.98020000,0.00000000
0.00032500,1.00000000,0.11225047,0.97990000,0.00000000
0.00031610,1.00000000,0.11249884,0.98030000,0.00000000
0.00030985,1.00000000,0.11259611,0.98040000,0.00000000
0.00029905,1.00000000,0.11283578,0.98030000,0.00000000
0.00029903,1.00000000,0.11354970,0.98030000,0.00000000
0.00028745,1.00000000,0.11377785,0.98040000,0.00000000
0.00028062,1.00000000,0.11374321,0.98040000,0.00000000
0.00027391,1.00000000,0.11374446,0.98050000,0.00000000
0.00027109,1.00000000,0.11465489,0.98030000,0.00000000
0.00026174,1.00000000,0.11465490,0.98010000,0.00000000
0.00025651,1.00000000,0.11505989,0.98020000,0.00000000
0.00025061,1.00000000,0.11534664,0.98010000,0.00000000
0.00024583,1.00000000,0.11575870,0.98050000,0.00000000
0.00024121,1.00000000,0.11583638,0.98020000,0.00000000
0.00023597,1.00000000,0.11587196,0.98040000,0.00000000
0.00023265,1.00000000,0.11599694,0.98080000,0.00000000
0.00022843,1.00000000,0.11679673,0.98030000,0.00000000
0.00022278,1.00000000,0.11659275,0.98050000,0.00000000
0.00021836,1.00000000,0.11669093,0.98030000,0.00000000
0.00021557,1.00000000,0.11751532,0.98040000,0.00000000
0.00021158,1.00000000,0.11760868,0.98020000,0.00000000
0.00020706,1.00000000,0.11787846,0.98060000,0.00000000
