activation: selu, batch_size: 50, learning_rate: 0.10, number_epochs: 100, init: GlorotUniformInit, time: 529.08
error(train),acc(train),error(valid),acc(valid),params_penalty
3.08114222,0.12840000,3.09683238,0.12550000,0.00000000
0.11885640,0.96364000,0.13646658,0.95810000,0.00000000
0.06692272,0.97880000,0.10031948,0.97160000,0.00000000
0.05532067,0.98196000,0.09138623,0.97310000,0.00000000
0.03943685,0.98716000,0.08950384,0.97450000,0.00000000
0.02768872,0.99150000,0.08086970,0.97840000,0.00000000
0.02297715,0.99278000,0.09138554,0.97640000,0.00000000
0.02031665,0.99340000,0.09610251,0.97390000,0.00000000
0.01155677,0.99650000,0.07988917,0.97940000,0.00000000
0.00755147,0.99832000,0.08746669,0.97960000,0.00000000
0.00696560,0.99822000,0.08600117,0.97940000,0.00000000
0.00379746,0.99930000,0.08521532,0.98080000,0.00000000
0.00256437,0.99962000,0.08423711,0.98160000,0.00000000
0.00121934,0.99996000,0.08239711,0.98180000,0.00000000
0.00140251,0.99986000,0.08499327,0.98100000,0.00000000
0.00095851,0.99994000,0.08676079,0.98140000,0.00000000
0.00063290,1.00000000,0.08735234,0.98130000,0.00000000
0.00056435,1.00000000,0.08718444,0.98170000,0.00000000
0.00053499,1.00000000,0.08835406,0.98170000,0.00000000
0.00050777,1.00000000,0.08856058,0.98170000,0.00000000
0.00046159,1.00000000,0.09000742,0.98160000,0.00000000
0.00041515,1.00000000,0.09008139,0.98210000,0.00000000
0.00038494,1.00000000,0.09157826,0.98160000,0.00000000
0.00035697,1.00000000,0.09188366,0.98150000,0.00000000
0.00033995,1.00000000,0.09224279,0.98180000,0.00000000
0.00032577,1.00000000,0.09321505,0.98170000,0.00000000
0.00030429,1.00000000,0.09412875,0.98140000,0.00000000
0.00030470,1.00000000,0.09435470,0.98170000,0.00000000
0.00029058,1.00000000,0.09424297,0.98190000,0.00000000
0.00026449,1.00000000,0.09559517,0.98170000,0.00000000
0.00025225,1.00000000,0.09542230,0.98190000,0.00000000
0.00024170,1.00000000,0.09595799,0.98180000,0.00000000
0.00023423,1.00000000,0.09674915,0.98150000,0.00000000
0.00022263,1.00000000,0.09692056,0.98200000,0.00000000
0.00021822,1.00000000,0.09713530,0.98200000,0.00000000
0.00020830,1.00000000,0.09781506,0.98180000,0.00000000
0.00020060,1.00000000,0.09837776,0.98180000,0.00000000
0.00019653,1.00000000,0.09834913,0.98210000,0.00000000
0.00018733,1.00000000,0.09899911,0.98210000,0.00000000
0.00018124,1.00000000,0.09929543,0.98190000,0.00000000
0.00017617,1.00000000,0.09961122,0.98220000,0.00000000
0.00017095,1.00000000,0.09987162,0.98210000,0.00000000
0.00016507,1.00000000,0.10027132,0.98210000,0.00000000
0.00016129,1.00000000,0.10069378,0.98190000,0.00000000
0.00015613,1.00000000,0.10097029,0.98180000,0.00000000
0.00015235,1.00000000,0.10122313,0.98180000,0.00000000
0.00014755,1.00000000,0.10161656,0.98200000,0.00000000
0.00014392,1.00000000,0.10156459,0.98210000,0.00000000
0.00013999,1.00000000,0.10187653,0.98220000,0.00000000
0.00013660,1.00000000,0.10215229,0.98200000,0.00000000
0.00013350,1.00000000,0.10277321,0.98190000,0.00000000
0.00013001,1.00000000,0.10288925,0.98210000,0.00000000
0.00012700,1.00000000,0.10295274,0.98210000,0.00000000
0.00012433,1.00000000,0.10343084,0.98210000,0.00000000
0.00012159,1.00000000,0.10369888,0.98200000,0.00000000
0.00011875,1.00000000,0.10383496,0.98220000,0.00000000
0.00011613,1.00000000,0.10415446,0.98200000,0.00000000
0.00011361,1.00000000,0.10434343,0.98210000,0.00000000
0.00011136,1.00000000,0.10463933,0.98190000,0.00000000
0.00010897,1.00000000,0.10482813,0.98200000,0.00000000
0.00010750,1.00000000,0.10519953,0.98190000,0.00000000
0.00010485,1.00000000,0.10536914,0.98170000,0.00000000
0.00010331,1.00000000,0.10546468,0.98200000,0.00000000
0.00010074,1.00000000,0.10564371,0.98200000,0.00000000
0.00009900,1.00000000,0.10574935,0.98210000,0.00000000
0.00009721,1.00000000,0.10587243,0.98200000,0.00000000
0.00009527,1.00000000,0.10628983,0.98190000,0.00000000
0.00009364,1.00000000,0.10652618,0.98200000,0.00000000
0.00009202,1.00000000,0.10662679,0.98200000,0.00000000
0.00009054,1.00000000,0.10685068,0.98200000,0.00000000
0.00008889,1.00000000,0.10702894,0.98200000,0.00000000
0.00008764,1.00000000,0.10721983,0.98200000,0.00000000
0.00008600,1.00000000,0.10751042,0.98180000,0.00000000
0.00008466,1.00000000,0.10769662,0.98200000,0.00000000
0.00008315,1.00000000,0.10768517,0.98200000,0.00000000
0.00008198,1.00000000,0.10798932,0.98190000,0.00000000
0.00008072,1.00000000,0.10805873,0.98200000,0.00000000
0.00007934,1.00000000,0.10829744,0.98190000,0.00000000
0.00007808,1.00000000,0.10857779,0.98190000,0.00000000
0.00007699,1.00000000,0.10869999,0.98200000,0.00000000
0.00007571,1.00000000,0.10889214,0.98190000,0.00000000
0.00007491,1.00000000,0.10909888,0.98190000,0.00000000
0.00007367,1.00000000,0.10924607,0.98200000,0.00000000
0.00007249,1.00000000,0.10930285,0.98200000,0.00000000
0.00007152,1.00000000,0.10953766,0.98200000,0.00000000
0.00007050,1.00000000,0.10972008,0.98210000,0.00000000
0.00006955,1.00000000,0.10981549,0.98210000,0.00000000
0.00006868,1.00000000,0.11012242,0.98190000,0.00000000
0.00006767,1.00000000,0.11018007,0.98200000,0.00000000
0.00006676,1.00000000,0.11033341,0.98190000,0.00000000
0.00006588,1.00000000,0.11048209,0.98200000,0.00000000
0.00006499,1.00000000,0.11063975,0.98190000,0.00000000
0.00006422,1.00000000,0.11081545,0.98190000,0.00000000
0.00006337,1.00000000,0.11081256,0.98200000,0.00000000
0.00006268,1.00000000,0.11107948,0.98220000,0.00000000
0.00006182,1.00000000,0.11113891,0.98220000,0.00000000
0.00006117,1.00000000,0.11120464,0.98200000,0.00000000
0.00006035,1.00000000,0.11149252,0.98200000,0.00000000
0.00005957,1.00000000,0.11154956,0.98200000,0.00000000
0.00005887,1.00000000,0.11161645,0.98200000,0.00000000
0.00005817,1.00000000,0.11183980,0.98200000,0.00000000
