activation: selu, batch_size: 50, learning_rate: 0.05, number_epochs: 100, init: GlorotUniformInit, time: 302.95
error(train),acc(train),error(valid),acc(valid),params_penalty
2.40736839,0.07238000,2.40276641,0.07490000,0.00000000
0.18225786,0.94512000,0.17742535,0.94860000,0.00000000
0.11184636,0.96642000,0.12572915,0.96270000,0.00000000
0.08170059,0.97492000,0.10521036,0.96780000,0.00000000
0.06444581,0.98056000,0.09973255,0.97080000,0.00000000
0.04920592,0.98504000,0.09386289,0.97280000,0.00000000
0.03885412,0.98792000,0.09109749,0.97300000,0.00000000
0.03106603,0.99038000,0.08865821,0.97580000,0.00000000
0.03140221,0.99000000,0.09484890,0.97390000,0.00000000
0.02200314,0.99360000,0.09194372,0.97470000,0.00000000
0.01412403,0.99622000,0.08567501,0.97970000,0.00000000
0.01457522,0.99552000,0.09592443,0.97630000,0.00000000
0.01081641,0.99698000,0.09596565,0.97720000,0.00000000
0.00926175,0.99756000,0.09376750,0.97800000,0.00000000
0.00548361,0.99884000,0.09183439,0.97980000,0.00000000
0.00375920,0.99940000,0.09289437,0.97970000,0.00000000
0.00298475,0.99960000,0.09422178,0.98070000,0.00000000
0.00228802,0.99978000,0.09849782,0.97960000,0.00000000
0.00147566,0.99994000,0.09523839,0.98100000,0.00000000
0.00096393,1.00000000,0.09584166,0.98110000,0.00000000
0.00097720,1.00000000,0.09896441,0.98110000,0.00000000
0.00076823,0.99998000,0.09837818,0.98140000,0.00000000
0.00068832,1.00000000,0.09882895,0.98090000,0.00000000
0.00061035,1.00000000,0.10006038,0.98160000,0.00000000
0.00056306,1.00000000,0.10113515,0.98090000,0.00000000
0.00048650,1.00000000,0.10121697,0.98130000,0.00000000
0.00051397,1.00000000,0.10194030,0.98190000,0.00000000
0.00043169,1.00000000,0.10391654,0.98100000,0.00000000
0.00039797,1.00000000,0.10362971,0.98120000,0.00000000
0.00036954,1.00000000,0.10477574,0.98140000,0.00000000
0.00035703,1.00000000,0.10522734,0.98140000,0.00000000
0.00033182,1.00000000,0.10604299,0.98120000,0.00000000
0.00031514,1.00000000,0.10633209,0.98150000,0.00000000
0.00030281,1.00000000,0.10705513,0.98130000,0.00000000
0.00028476,1.00000000,0.10766672,0.98090000,0.00000000
0.00027084,1.00000000,0.10827876,0.98100000,0.00000000
0.00026021,1.00000000,0.10890419,0.98110000,0.00000000
0.00024702,1.00000000,0.10905535,0.98140000,0.00000000
0.00024067,1.00000000,0.10965695,0.98150000,0.00000000
0.00022711,1.00000000,0.10984140,0.98110000,0.00000000
0.00022166,1.00000000,0.11035871,0.98160000,0.00000000
0.00021094,1.00000000,0.11114932,0.98140000,0.00000000
0.00020257,1.00000000,0.11141048,0.98130000,0.00000000
0.00019627,1.00000000,0.11171570,0.98130000,0.00000000
0.00019120,1.00000000,0.11238724,0.98120000,0.00000000
0.00018321,1.00000000,0.11242899,0.98140000,0.00000000
