activation: selu, batch_size: 50, learning_rate: 0.05, number_epochs: 100, init: GlorotUniformInit, time: 426.62
error(train),acc(train),error(valid),acc(valid),params_penalty
2.34621883,0.04356000,2.34916673,0.04160000,0.00000000
0.18248588,0.94346000,0.18542001,0.94570000,0.00000000
0.11041816,0.96704000,0.12688098,0.96330000,0.00000000
0.08809472,0.97238000,0.11675879,0.96380000,0.00000000
0.07403445,0.97660000,0.11091521,0.96760000,0.00000000
0.05877054,0.98192000,0.10956569,0.96940000,0.00000000
0.04654141,0.98512000,0.10262531,0.97200000,0.00000000
0.03283277,0.98932000,0.09484898,0.97440000,0.00000000
0.02867526,0.99090000,0.08876107,0.97430000,0.00000000
0.03006354,0.99016000,0.10092252,0.97320000,0.00000000
0.01816311,0.99422000,0.09846012,0.97510000,0.00000000
0.02461596,0.99132000,0.12190981,0.97170000,0.00000000
0.01872946,0.99414000,0.11027834,0.97350000,0.00000000
0.01871018,0.99382000,0.11756087,0.97290000,0.00000000
0.01995159,0.99344000,0.12219784,0.97340000,0.00000000
0.01307901,0.99566000,0.11335152,0.97450000,0.00000000
0.00985571,0.99672000,0.10803431,0.97560000,0.00000000
0.00706476,0.99758000,0.11894141,0.97500000,0.00000000
0.00814682,0.99726000,0.12190849,0.97680000,0.00000000
0.00437071,0.99886000,0.11392700,0.97770000,0.00000000
0.00289595,0.99912000,0.11652256,0.97850000,0.00000000
0.00053218,1.00000000,0.10963675,0.97970000,0.00000000
0.00038378,1.00000000,0.10898708,0.97940000,0.00000000
0.00033160,1.00000000,0.11041272,0.97970000,0.00000000
0.00027360,1.00000000,0.11226841,0.97910000,0.00000000
0.00024237,1.00000000,0.11343321,0.97920000,0.00000000
0.00023427,1.00000000,0.11506712,0.97930000,0.00000000
0.00021371,1.00000000,0.11650974,0.97940000,0.00000000
0.00018367,1.00000000,0.11718976,0.97950000,0.00000000
0.00016796,1.00000000,0.11755895,0.97990000,0.00000000
0.00015979,1.00000000,0.11922484,0.97940000,0.00000000
0.00014735,1.00000000,0.11955966,0.97980000,0.00000000
0.00013802,1.00000000,0.11996921,0.97940000,0.00000000
0.00013128,1.00000000,0.12145486,0.97930000,0.00000000
0.00012361,1.00000000,0.12231534,0.97910000,0.00000000
0.00011634,1.00000000,0.12266639,0.97940000,0.00000000
0.00011244,1.00000000,0.12352603,0.97950000,0.00000000
0.00010560,1.00000000,0.12388978,0.97960000,0.00000000
0.00010122,1.00000000,0.12492838,0.97940000,0.00000000
0.00009703,1.00000000,0.12557004,0.97950000,0.00000000
0.00009317,1.00000000,0.12579768,0.97970000,0.00000000
0.00008902,1.00000000,0.12656389,0.97970000,0.00000000
0.00008533,1.00000000,0.12726293,0.97960000,0.00000000
0.00008189,1.00000000,0.12754927,0.97950000,0.00000000
0.00007877,1.00000000,0.12805736,0.97970000,0.00000000
0.00007631,1.00000000,0.12874593,0.97960000,0.00000000
0.00007340,1.00000000,0.12932142,0.97980000,0.00000000
0.00007117,1.00000000,0.12967302,0.97970000,0.00000000
0.00006861,1.00000000,0.13010560,0.97960000,0.00000000
0.00006665,1.00000000,0.13049331,0.97980000,0.00000000
0.00006445,1.00000000,0.13104936,0.97960000,0.00000000
0.00006243,1.00000000,0.13160316,0.97980000,0.00000000
0.00006058,1.00000000,0.13195631,0.97990000,0.00000000
0.00005885,1.00000000,0.13247155,0.97980000,0.00000000
0.00005744,1.00000000,0.13272654,0.97950000,0.00000000
0.00005560,1.00000000,0.13317673,0.97970000,0.00000000
0.00005413,1.00000000,0.13359070,0.97970000,0.00000000
0.00005285,1.00000000,0.13408301,0.97970000,0.00000000
0.00005148,1.00000000,0.13413267,0.97970000,0.00000000
0.00005017,1.00000000,0.13453087,0.97970000,0.00000000
0.00004893,1.00000000,0.13496397,0.97980000,0.00000000
0.00004777,1.00000000,0.13527816,0.97960000,0.00000000
0.00004661,1.00000000,0.13542139,0.97970000,0.00000000
0.00004552,1.00000000,0.13588563,0.97980000,0.00000000
0.00004450,1.00000000,0.13620503,0.97980000,0.00000000
0.00004350,1.00000000,0.13660970,0.97980000,0.00000000
0.00004255,1.00000000,0.13678647,0.97980000,0.00000000
0.00004165,1.00000000,0.13720813,0.97980000,0.00000000
0.00004075,1.00000000,0.13748523,0.97980000,0.00000000
0.00004009,1.00000000,0.13786263,0.97970000,0.00000000
0.00003913,1.00000000,0.13819544,0.97980000,0.00000000
0.00003832,1.00000000,0.13851262,0.97980000,0.00000000
0.00003757,1.00000000,0.13864898,0.97980000,0.00000000
0.00003683,1.00000000,0.13899970,0.97980000,0.00000000
0.00003615,1.00000000,0.13932268,0.97980000,0.00000000
0.00003549,1.00000000,0.13955042,0.97980000,0.00000000
0.00003482,1.00000000,0.13982204,0.97980000,0.00000000
0.00003417,1.00000000,0.14002621,0.97980000,0.00000000
0.00003357,1.00000000,0.14042543,0.97980000,0.00000000
0.00003297,1.00000000,0.14057196,0.97980000,0.00000000
0.00003242,1.00000000,0.14085345,0.97980000,0.00000000
0.00003185,1.00000000,0.14109961,0.97980000,0.00000000
0.00003132,1.00000000,0.14124650,0.97980000,0.00000000
0.00003081,1.00000000,0.14154437,0.97980000,0.00000000
0.00003028,1.00000000,0.14184371,0.97970000,0.00000000
0.00002979,1.00000000,0.14215791,0.97970000,0.00000000
0.00002932,1.00000000,0.14237034,0.97970000,0.00000000
0.00002886,1.00000000,0.14252083,0.97970000,0.00000000
0.00002842,1.00000000,0.14271111,0.97960000,0.00000000
0.00002799,1.00000000,0.14291198,0.97940000,0.00000000
0.00002754,1.00000000,0.14318029,0.97960000,0.00000000
0.00002714,1.00000000,0.14346032,0.97960000,0.00000000
0.00002673,1.00000000,0.14362798,0.97960000,0.00000000
0.00002634,1.00000000,0.14385938,0.97960000,0.00000000
0.00002596,1.00000000,0.14403423,0.97950000,0.00000000
0.00002561,1.00000000,0.14422496,0.97930000,0.00000000
0.00002523,1.00000000,0.14446272,0.97950000,0.00000000
0.00002488,1.00000000,0.14464116,0.97950000,0.00000000
0.00002453,1.00000000,0.14481664,0.97950000,0.00000000
0.00002420,1.00000000,0.14509029,0.97950000,0.00000000
0.00002387,1.00000000,0.14523655,0.97950000,0.00000000
