activation: selu, batch_size: 50, learning_rate: 0.05, number_epochs: 100, init: GlorotUniformInit, time: 588.04
error(train),acc(train),error(valid),acc(valid),params_penalty
2.83335895,0.10576000,2.84564875,0.10180000,0.00000000
0.12641474,0.96116000,0.14477358,0.95650000,0.00000000
0.07346721,0.97674000,0.11449021,0.96770000,0.00000000
0.08108828,0.97284000,0.13482564,0.96170000,0.00000000
0.05465000,0.98244000,0.10568316,0.96860000,0.00000000
0.04978170,0.98284000,0.12072655,0.96800000,0.00000000
0.03103641,0.98956000,0.10485369,0.97120000,0.00000000
0.02452462,0.99188000,0.10579652,0.97130000,0.00000000
0.01670377,0.99444000,0.10148961,0.97380000,0.00000000
0.02081246,0.99260000,0.11304430,0.97190000,0.00000000
0.02798980,0.99028000,0.12896356,0.97050000,0.00000000
0.00882334,0.99720000,0.10502116,0.97600000,0.00000000
0.01131653,0.99598000,0.11977443,0.97480000,0.00000000
0.01164871,0.99612000,0.12262720,0.97530000,0.00000000
0.02095032,0.99282000,0.13875307,0.97350000,0.00000000
0.03118154,0.99276000,0.14346204,0.97370000,0.00000000
0.00385020,0.99884000,0.11352746,0.97730000,0.00000000
0.00162493,0.99968000,0.11064584,0.97830000,0.00000000
0.00035364,1.00000000,0.10462951,0.97980000,0.00000000
0.00021315,1.00000000,0.10482028,0.98030000,0.00000000
0.00016630,1.00000000,0.10623637,0.98030000,0.00000000
0.00014217,1.00000000,0.10724407,0.98060000,0.00000000
0.00012777,1.00000000,0.10828661,0.98090000,0.00000000
0.00011496,1.00000000,0.10898070,0.98060000,0.00000000
0.00010494,1.00000000,0.10992922,0.98040000,0.00000000
0.00009714,1.00000000,0.11044790,0.98040000,0.00000000
0.00009082,1.00000000,0.11125131,0.98050000,0.00000000
0.00008493,1.00000000,0.11187885,0.98050000,0.00000000
0.00007980,1.00000000,0.11270797,0.98040000,0.00000000
0.00007552,1.00000000,0.11299068,0.98050000,0.00000000
0.00007132,1.00000000,0.11368171,0.98040000,0.00000000
0.00006780,1.00000000,0.11416420,0.98060000,0.00000000
0.00006462,1.00000000,0.11459504,0.98070000,0.00000000
0.00006165,1.00000000,0.11504118,0.98070000,0.00000000
0.00005897,1.00000000,0.11559658,0.98070000,0.00000000
0.00005648,1.00000000,0.11595950,0.98090000,0.00000000
0.00005427,1.00000000,0.11645856,0.98080000,0.00000000
0.00005214,1.00000000,0.11685863,0.98080000,0.00000000
0.00005018,1.00000000,0.11727969,0.98080000,0.00000000
0.00004839,1.00000000,0.11767327,0.98090000,0.00000000
0.00004677,1.00000000,0.11805809,0.98090000,0.00000000
0.00004515,1.00000000,0.11844414,0.98090000,0.00000000
