activation: selu, batch_size: 50, learning_rate: 0.05, number_epochs: 100, init: GlorotUniformInit, time: 442.34
error(train),acc(train),error(valid),acc(valid),params_penalty
3.17026099,0.08332000,3.19602073,0.08480000,0.00000000
0.12858155,0.95982000,0.14862500,0.95740000,0.00000000
0.07314131,0.97770000,0.10337969,0.97080000,0.00000000
0.06176887,0.98038000,0.11017197,0.96870000,0.00000000
0.04396887,0.98556000,0.10274625,0.97160000,0.00000000
0.03128121,0.98998000,0.09219674,0.97570000,0.00000000
0.03435976,0.98856000,0.10414283,0.97140000,0.00000000
0.02793835,0.99100000,0.10658229,0.97260000,0.00000000
0.03266731,0.98836000,0.11906669,0.97090000,0.00000000
0.01105867,0.99658000,0.09972707,0.97650000,0.00000000
0.01443131,0.99514000,0.10924390,0.97470000,0.00000000
0.01853638,0.99388000,0.11598214,0.97540000,0.00000000
0.00790094,0.99742000,0.10694547,0.97520000,0.00000000
0.00398126,0.99902000,0.09938442,0.97980000,0.00000000
0.00153123,0.99978000,0.10160370,0.98080000,0.00000000
0.00079708,0.99990000,0.10399461,0.98090000,0.00000000
0.00037294,1.00000000,0.10157916,0.98190000,0.00000000
0.00028174,1.00000000,0.10334259,0.98200000,0.00000000
0.00024025,1.00000000,0.10456601,0.98180000,0.00000000
0.00020462,1.00000000,0.10474374,0.98190000,0.00000000
0.00018440,1.00000000,0.10605626,0.98200000,0.00000000
0.00016690,1.00000000,0.10664794,0.98200000,0.00000000
0.00015458,1.00000000,0.10751096,0.98200000,0.00000000
0.00014295,1.00000000,0.10796017,0.98190000,0.00000000
0.00013398,1.00000000,0.10876808,0.98210000,0.00000000
0.00012505,1.00000000,0.10954406,0.98230000,0.00000000
0.00011791,1.00000000,0.11002471,0.98210000,0.00000000
0.00011067,1.00000000,0.11077580,0.98220000,0.00000000
0.00010486,1.00000000,0.11095516,0.98210000,0.00000000
0.00009977,1.00000000,0.11170830,0.98210000,0.00000000
0.00009440,1.00000000,0.11230082,0.98230000,0.00000000
0.00009017,1.00000000,0.11270184,0.98210000,0.00000000
0.00008613,1.00000000,0.11316396,0.98220000,0.00000000
0.00008247,1.00000000,0.11357409,0.98240000,0.00000000
